Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,EEF
"[67.75, 79.35)",157,0.388613861,131,26,0.165605096,0.233897617,0.019784254,0.00246741,湿度内部平均_MEAN_12,312.0241252
"[79.35, 85.50)",56,0.138613861,43,13,0.232142857,-0.18695241,0.005116306,0.000638609,湿度内部平均_MEAN_12,315.484631
"[85.50, inf)",82,0.202970297,56,26,0.317073171,-0.615948016,0.09092196,0.011188924,湿度内部平均_MEAN_12,334.4173462
,404,1,323,81,0.20049505,,0.254803053,0.030905138,湿度内部平均_MEAN_12,318.7463218
"[-inf, 66.65)",72,0.178217822,57,15,0.208333333,-0.048202102,0.000420062,5.25E-05,湿度内部平均_MEAN_13,321.4057543
"[66.65, 76.45)",140,0.346534653,113,27,0.192857143,0.048347784,0.000798312,9.98E-05,湿度内部平均_MEAN_13,315.2687498
"[76.45, 81.85)",70,0.173267327,65,5,0.071428571,1.181746189,0.164865405,0.019486956,湿度内部平均_MEAN_13,310.7848373
"[81.85, inf)",122,0.301980198,88,34,0.278688525,-0.432226879,0.06367016,0.007897391,湿度内部平均_MEAN_13,325.735542
,404,1,323,81,0.20049505,,0.229753939,0.027536629,湿度内部平均_MEAN_13,318.7463218
"[-inf, 71.95)",146,0.361386139,116,30,0.205479452,-0.030810359,0.000346224,4.33E-05,湿度内部平均_MEAN_14,322.2942433
"[71.95, 77.75)",83,0.205445545,68,15,0.180722892,0.128254336,0.00325011,0.000405986,湿度内部平均_MEAN_14,314.0786382
"[77.75, 82.25)",59,0.146039604,56,3,0.050847458,1.543536234,0.210441988,0.02397009,湿度内部平均_MEAN_14,307.104219
"[82.25, inf)",116,0.287128713,83,33,0.284482759,-0.460870122,0.069333976,0.008590851,湿度内部平均_MEAN_14,323.542057
,404,1,323,81,0.20049505,,0.283372297,0.033010203,湿度内部平均_MEAN_14,318.7463218
"[-inf, 70.65)",121,0.29950495,92,29,0.239669421,-0.228710421,0.016740452,0.002088008,湿度内部平均_MEAN_15,324.2821748
"[70.65, 80.45)",146,0.361386139,129,17,0.116438356,0.643395892,0.121926263,0.018881245,湿度内部平均_MEAN_15,308.0376927
"[80.45, 85.05)",65,0.160891089,51,14,0.215384615,-0.090434865,0.001351528,0.000168883,湿度内部平均_MEAN_15,322.4379731
"[85.05, inf)",72,0.178217822,51,21,0.291666667,-0.495899974,0.050266664,0.006219732,湿度内部平均_MEAN_15,327.8249928
,404,1,323,81,0.20049505,,0.190284908,0.027357868,湿度内部平均_MEAN_15,318.7463218
"[-inf, 72.95)",167,0.413366337,134,33,0.19760479,0.01812907,0.000135121,1.69E-05,湿度内部平均_MEAN_16,316.25518
"[72.95, 78.55)",88,0.217821782,80,8,0.090909091,0.919381924,0.13690754,0.016535093,湿度内部平均_MEAN_16,308.103308
"[78.55, inf)",149,0.368811881,109,40,0.268456376,-0.38073474,0.059533915,0.009400459,湿度内部平均_MEAN_16,327.8242138
,404,1,323,81,0.20049505,,0.196576576,0.025952442,湿度内部平均_MEAN_16,318.7463218
"[-inf, 72.95)",170,0.420792079,141,29,0.170588235,0.198260892,0.01556503,0.001942448,湿度内部平均_MEAN_17,315.103332
"[72.95, 75.85)",42,0.103960396,39,3,0.071428571,1.181746189,0.098919243,0.011692174,湿度内部平均_MEAN_17,309.9372703
"[75.85, 81.15)",67,0.165841584,54,13,0.194029851,0.040831521,0.000273115,3.41E-05,湿度内部平均_MEAN_17,316.0983176
"[81.15, 86.35)",58,0.143564356,43,15,0.25862069,-0.330053254,0.017181995,0.002138054,湿度内部平均_MEAN_17,325.25897
"[86.35, inf)",67,0.165841584,46,21,0.313432836,-0.59908421,0.069999634,0.008621409,湿度内部平均_MEAN_17,330.5220104
,404,1,323,81,0.20049505,,0.201939017,0.024428222,湿度内部平均_MEAN_17,318.7463218
"[-inf, 62.15)",42,0.103960396,34,8,0.19047619,0.063715814,0.000414008,5.17E-05,湿度内部平均_MEAN_18,303.6072962
"[62.15, 70.45)",80,0.198019802,74,6,0.075,1.129102455,0.175042601,0.020787427,湿度内部平均_MEAN_18,315.0224131
"[70.45, 87.55)",229,0.566831683,180,49,0.213973799,-0.082066616,0.003911519,0.000903408,湿度内部平均_MEAN_18,320.7673165
"[87.55, inf)",53,0.131188119,35,18,0.339622642,-0.718226865,0.08177953,0.010008238,湿度内部平均_MEAN_18,327.6320575
,404,1,323,81,0.20049505,,0.261147657,0.031750814,湿度内部平均_MEAN_18,318.7463218
"[-inf, 61.75)",41,0.101485149,35,6,0.146341463,0.380385424,0.013041537,0.001620434,湿度内部平均_MEAN_19,301.7331661
"[61.75, 75.00)",164,0.405940594,141,23,0.140243902,0.430062506,0.06561975,0.014668281,湿度内部平均_MEAN_19,316.7064638
"[75.00, inf)",199,0.492574257,147,52,0.261306533,-0.3440143,0.064284903,0.008663348,湿度内部平均_MEAN_19,323.9326339
,404,1,323,81,0.20049505,,0.14294619,0.024952063,湿度内部平均_MEAN_19,318.7463218
"[-inf, 62.30)",44,0.108910891,37,7,0.159090909,0.281804595,0.007927538,0.000987676,湿度内部平均_MEAN_20,306.0447615
"[62.30, 75.25)",142,0.351485149,125,17,0.11971831,0.611897225,0.108379457,0.018708764,湿度内部平均_MEAN_20,314.973778
"[75.25, 78.20)",43,0.106435644,34,9,0.209302326,-0.054067221,0.000316183,3.95E-05,湿度内部平均_MEAN_20,312.123502
"[78.20, inf)",175,0.433168317,127,48,0.274285714,-0.410217093,0.081798822,0.010153758,湿度内部平均_MEAN_20,326.6283283
,404,1,323,81,0.20049505,,0.198422,0.029889716,湿度内部平均_MEAN_20,318.7463218
"[-inf, 64.25)",50,0.123762376,42,8,0.16,0.275024908,0.008598799,0.001071475,湿度内部平均_MEAN_21,306.1824379
"[64.25, 75.60)",139,0.344059406,124,15,0.107913669,0.729028196,0.14486938,0.019594577,湿度内部平均_MEAN_21,313.0344624
"[75.60, inf)",215,0.532178218,157,58,0.269767442,-0.387400374,0.08909483,0.01106773,湿度内部平均_MEAN_21,325.3609389
,404,1,323,81,0.20049505,,0.242563009,0.031733783,湿度内部平均_MEAN_21,318.7463218
"[-inf, 66.65)",70,0.173267327,62,8,0.114285714,0.664489675,0.061920492,0.007600733,湿度内部平均_MEAN_22,307.3249555
"[66.65, 76.90)",140,0.346534653,117,23,0.164285714,0.24347655,0.019058975,0.002376505,湿度内部平均_MEAN_22,315.5639144
"[76.90, inf)",194,0.48019802,144,50,0.257731959,-0.325412874,0.055796436,0.007424908,湿度内部平均_MEAN_22,325.1640161
,404,1,323,81,0.20049505,,0.136775903,0.017402146,湿度内部平均_MEAN_22,318.7463218
"[-inf, 65.75)",58,0.143564356,51,7,0.120689655,0.602712315,0.043078853,0.005304804,湿度内部平均_MEAN_23,303.6022641
"[65.75, 71.05)",63,0.155940594,53,10,0.158730159,0.284503652,0.011559354,0.001440066,湿度内部平均_MEAN_23,315.4957398
"[71.05, 88.05)",238,0.589108911,182,56,0.235294118,-0.204548172,0.026159775,0.011092458,湿度内部平均_MEAN_23,324.6716747
"[88.05, inf)",45,0.111386139,37,8,0.177777778,0.148273202,0.002340589,0.000292306,湿度内部平均_MEAN_23,311.4776115
,404,1,323,81,0.20049505,,0.083138571,0.018129634,湿度内部平均_MEAN_23,318.7463218
"[-inf, 68.65)",89,0.22029703,81,8,0.08988764,0.931804444,0.141642253,0.017091326,湿度内部平均_MEAN_24,307.6453171
"[68.65, 72.25)",56,0.138613861,45,11,0.196428571,0.025564048,8.99E-05,1.12E-05,湿度内部平均_MEAN_24,314.6953105
"[72.25, 80.45)",128,0.316831683,98,30,0.234375,-0.199433072,0.013354995,0.001666613,湿度内部平均_MEAN_24,325.641593
"[80.45, inf)",131,0.324257426,99,32,0.244274809,-0.253819221,0.022478276,0.002802266,湿度内部平均_MEAN_24,321.2825917
,404,1,323,81,0.20049505,,0.177565419,0.021571442,湿度内部平均_MEAN_24,318.7463218
"[-inf, 71.85)",139,0.344059406,121,18,0.129496403,0.522215619,0.079580846,0.010307886,湿度内部平均_MEAN_25,310.9748594
"[71.85, 77.75)",95,0.235148515,74,21,0.221052632,-0.123660513,0.003729241,0.000465858,湿度内部平均_MEAN_25,321.6177298
"[77.75, 86.00)",108,0.267326733,82,26,0.240740741,-0.234580459,0.015744497,0.001963562,湿度内部平均_MEAN_25,325.8798935
"[86.00, inf)",62,0.153465347,46,16,0.258064516,-0.327150494,0.018031228,0.002243906,湿度内部平均_MEAN_25,319.3434795
,404,1,323,81,0.20049505,,0.117085813,0.014981212,湿度内部平均_MEAN_25,318.7463218
"[-inf, 33.95)",214,0.52970297,154,60,0.280373832,-0.440595128,0.116299735,0.016577545,鸡舍温度-平均_MEAN_0,334.8842978
"[33.95, 34.15)",56,0.138613861,46,10,0.178571429,0.142853135,0.00270822,0.00033824,鸡舍温度-平均_MEAN_0,327.3932816
"[34.15, 34.35)",62,0.153465347,58,4,0.064516129,1.290945481,0.16806025,0.019660445,鸡舍温度-平均_MEAN_0,302.8390256
"[34.35, inf)",72,0.178217822,65,7,0.097222222,0.845273952,0.097053203,0.011782915,鸡舍温度-平均_MEAN_0,277.7532075
,404,1,323,81,0.20049505,,0.384121407,0.048359146,鸡舍温度-平均_MEAN_0,318.7463218
"[-inf, 33.45)",57,0.141089109,37,20,0.350877193,-0.768017529,0.101656718,0.012403715,鸡舍温度-平均_MEAN_1,344.8475568
"[33.45, 34.05)",205,0.507425743,160,45,0.219512195,-0.114691843,0.006904394,0.000862576,鸡舍温度-平均_MEAN_1,321.7521964
"[34.05, 34.35)",91,0.225247525,78,13,0.142857143,0.408556301,0.03308989,0.004107707,鸡舍温度-平均_MEAN_1,309.7130777
"[34.35, inf)",51,0.126237624,48,3,0.058823529,1.389385554,0.155013432,0.017954594,鸡舍温度-平均_MEAN_1,293.6100575
,404,1,323,81,0.20049505,,0.296664434,0.035328593,鸡舍温度-平均_MEAN_1,318.7463218
"[-inf, 32.75)",49,0.121287129,31,18,0.367346939,-0.839587722,0.105995423,0.012873495,鸡舍温度-平均_MEAN_2,347.8180925
"[32.75, 33.25)",162,0.400990099,125,37,0.228395062,-0.165807344,0.011572228,0.001444874,鸡舍温度-平均_MEAN_2,324.3759787
"[33.25, 33.35)",41,0.101485149,34,7,0.170731707,0.197247207,0.003716809,0.000463849,鸡舍温度-平均_MEAN_2,310.4886153
"[33.35, 33.45)",61,0.150990099,52,9,0.147540984,0.370815973,0.018496153,0.002298863,鸡舍温度-平均_MEAN_2,316.5970415
"[33.45, inf)",91,0.225247525,81,10,0.10989011,0.708660893,0.090224723,0.011047867,鸡舍温度-平均_MEAN_2,298.2314965
,404,1,323,81,0.20049505,,0.230005336,0.028128949,鸡舍温度-平均_MEAN_2,318.7463218
"[-inf, 32.15)",79,0.195544554,52,27,0.341772152,-0.727796316,0.125430325,0.015341667,鸡舍温度-平均_MEAN_3,339.546569
"[32.15, 32.45)",115,0.284653465,89,26,0.226086957,-0.152663337,0.006937916,0.000866398,鸡舍温度-平均_MEAN_3,324.1414038
"[32.45, 32.65)",83,0.205445545,70,13,0.156626506,0.300342716,0.016886601,0.002102927,鸡舍温度-平均_MEAN_3,311.836066
"[32.65, inf)",127,0.314356436,112,15,0.118110236,0.627245502,0.101340318,0.016295157,鸡舍温度-平均_MEAN_3,305.4384263
,404,1,323,81,0.20049505,,0.25059516,0.034606149,鸡舍温度-平均_MEAN_3,318.7463218
"[-inf, 31.15)",51,0.126237624,27,24,0.470588235,-1.265420133,0.269161145,0.031565953,鸡舍温度-平均_MEAN_4,358.3409273
"[31.15, 31.55)",83,0.205445545,66,17,0.204819277,-0.026761771,0.000148318,1.85E-05,鸡舍温度-平均_MEAN_4,317.5910131
"[31.55, 31.85)",131,0.324257426,115,16,0.122137405,0.589140238,0.093382432,0.013058021,鸡舍温度-平均_MEAN_4,315.5674672
"[31.85, inf)",139,0.344059406,115,24,0.172661871,0.183675129,0.010972909,0.001369689,鸡舍温度-平均_MEAN_4,307.9045642
,404,1,323,81,0.20049505,,0.373664805,0.046012202,鸡舍温度-平均_MEAN_4,318.7463218
"[-inf, 30.35)",47,0.116336634,26,21,0.446808511,-1.169629068,0.209087458,0.024741135,鸡舍温度-平均_MEAN_5,354.7726583
"[30.35, 30.65)",57,0.141089109,41,16,0.280701754,-0.442219824,0.031218897,0.003870872,鸡舍温度-平均_MEAN_5,331.348442
"[30.65, 31.05)",144,0.356435644,117,27,0.1875,0.0831339,0.002402218,0.000300191,鸡舍温度-平均_MEAN_5,317.827388
"[31.05, inf)",156,0.386138614,139,17,0.108974359,0.718057421,0.158305821,0.021399214,鸡舍温度-平均_MEAN_5,304.135859
,404,1,323,81,0.20049505,,0.401014394,0.050311413,鸡舍温度-平均_MEAN_5,318.7463218
"[-inf, 30.05)",128,0.316831683,81,47,0.3671875,-0.838901616,0.276395365,0.03357068,鸡舍温度-平均_MEAN_6,342.3654598
"[30.05, 30.25)",80,0.198019802,69,11,0.1375,0.453008063,0.035253007,0.004369329,鸡舍温度-平均_MEAN_6,316.6225902
"[30.25, inf)",196,0.485148515,173,23,0.117346939,0.63459421,0.159697599,0.021306349,鸡舍温度-平均_MEAN_6,304.1884079
,404,1,323,81,0.20049505,,0.47134597,0.059246357,鸡舍温度-平均_MEAN_6,318.7463218
"[-inf, 29.15)",67,0.165841584,38,29,0.432835821,-1.112912839,0.267519353,0.031814435,鸡舍温度-平均_MEAN_7,355.7907238
"[29.15, 29.45)",62,0.153465347,46,16,0.258064516,-0.327150494,0.018031228,0.002243906,鸡舍温度-平均_MEAN_7,330.7156465
"[29.45, 29.65)",67,0.165841584,54,13,0.194029851,0.040831521,0.000273115,3.41E-05,鸡舍温度-平均_MEAN_7,324.1326704
"[29.65, 30.35)",163,0.403465347,141,22,0.134969325,0.474514268,0.078260485,0.010567721,鸡舍温度-平均_MEAN_7,303.592057
"[30.35, inf)",45,0.111386139,44,1,0.022222222,2.400986465,0.297427555,0.030224575,鸡舍温度-平均_MEAN_7,293.9726941
,404,1,323,81,0.20049505,,0.661511737,0.074884774,鸡舍温度-平均_MEAN_7,318.7463218
"[-inf, 28.75)",61,0.150990099,31,30,0.491803279,-1.350413346,0.370546857,0.043091462,鸡舍温度-平均_MEAN_8,359.724704
"[28.75, 29.25)",128,0.316831683,98,30,0.234375,-0.199433072,0.013354995,0.001666613,鸡舍温度-平均_MEAN_8,327.4208041
"[29.25, 29.95)",153,0.378712871,135,18,0.117647059,0.631699852,0.123645413,0.015203717,鸡舍温度-平均_MEAN_8,304.1837912
"[29.95, inf)",62,0.153465347,59,3,0.048387097,1.595721987,0.232377815,0.026311124,鸡舍温度-平均_MEAN_8,296.4568402
,404,1,323,81,0.20049505,,0.73992508,0.086272917,鸡舍温度-平均_MEAN_8,318.7463218
"[-inf, 28.65)",107,0.264851485,64,43,0.401869159,-0.985520201,0.327904038,0.039405857,鸡舍温度-平均_MEAN_9,349.3742619
"[28.65, 29.25)",183,0.452970297,153,30,0.163934426,0.246037371,0.025419066,0.003169499,鸡舍温度-平均_MEAN_9,315.5104927
"[29.25, 29.75)",67,0.165841584,60,7,0.104477612,0.765231245,0.076017124,0.009276879,鸡舍温度-平均_MEAN_9,300.7548215
"[29.75, inf)",47,0.116336634,46,1,0.021276596,2.445438228,0.318076149,0.032107635,鸡舍温度-平均_MEAN_9,287.265421
,404,1,323,81,0.20049505,,0.747416376,0.08395987,鸡舍温度-平均_MEAN_9,318.7463218
"[-inf, 28.35)",124,0.306930693,77,47,0.379032258,-0.889545348,0.304097145,0.036806442,鸡舍温度-平均_MEAN_10,347.6226508
"[28.35, 28.55)",50,0.123762376,40,10,0.2,0.003091193,1.18E-06,1.48E-07,鸡舍温度-平均_MEAN_10,321.3310714
"[28.55, 28.75)",86,0.212871287,75,11,0.127906977,0.536389672,0.051705644,0.006386822,鸡舍温度-平均_MEAN_10,315.5258632
"[28.75, 29.15)",73,0.180693069,65,8,0.109589041,0.71174256,0.072934365,0.008929109,鸡舍温度-平均_MEAN_10,300.2112808
"[29.15, inf)",71,0.175742574,66,5,0.070422535,1.197013661,0.170701295,0.020148565,鸡舍温度-平均_MEAN_10,289.4521691
,404,1,323,81,0.20049505,,0.59943963,0.072271085,鸡舍温度-平均_MEAN_10,318.7463218
"[-inf, 27.65)",46,0.113861386,24,22,0.47826087,-1.296191792,0.255740627,0.029902277,鸡舍温度-平均_MEAN_11,363.2923081
"[27.65, 28.05)",101,0.25,73,28,0.277227723,-0.424948238,0.050854754,0.006309442,鸡舍温度-平均_MEAN_11,335.4624599
"[28.05, 28.55)",159,0.393564356,136,23,0.144654088,0.393957501,0.054012367,0.006708221,鸡舍温度-平均_MEAN_11,314.122452
"[28.55, inf)",98,0.242574257,90,8,0.081632653,1.03716496,0.186557287,0.022327613,鸡舍温度-平均_MEAN_11,288.1111175
,404,1,323,81,0.20049505,,0.547165035,0.065247552,鸡舍温度-平均_MEAN_11,318.7463218
"[-inf, 27.35)",73,0.180693069,39,34,0.465753425,-1.246002047,0.372567137,0.043774314,鸡舍温度-平均_MEAN_12,360.5130197
"[27.35, 27.65)",61,0.150990099,48,13,0.213114754,-0.076951515,0.000914724,0.000114312,鸡舍温度-平均_MEAN_12,324.7613239
"[27.65, 28.45)",213,0.527227723,183,30,0.14084507,0.425085603,0.083398861,0.010630093,鸡舍温度-平均_MEAN_12,310.5535571
"[28.45, inf)",57,0.141089109,53,4,0.070175439,1.200794384,0.137735884,0.016251858,鸡舍温度-平均_MEAN_12,289.4335995
,404,1,323,81,0.20049505,,0.594616607,0.070770577,鸡舍温度-平均_MEAN_12,318.7463218
"[-inf, 27.05)",76,0.188118812,42,34,0.447368421,-1.171894075,0.339523644,0.040167314,鸡舍温度-平均_MEAN_13,357.8340927
"[27.05, 27.35)",81,0.20049505,64,17,0.209876543,-0.057533429,0.000675105,8.44E-05,鸡舍温度-平均_MEAN_13,323.8477195
"[27.35, 27.65)",94,0.232673267,79,15,0.159574468,0.278194483,0.016523878,0.00205885,鸡舍温度-平均_MEAN_13,315.7330123
"[27.65, inf)",153,0.378712871,138,15,0.098039216,0.836000316,0.202361732,0.024583417,鸡舍温度-平均_MEAN_13,298.4807486
,404,1,323,81,0.20049505,,0.559084359,0.066893957,鸡舍温度-平均_MEAN_13,318.7463218
"[-inf, 26.75)",90,0.222772277,52,38,0.422222222,-1.06954561,0.329575229,0.039339167,鸡舍温度-平均_MEAN_14,350.9934637
"[26.75, 27.15)",107,0.264851485,85,22,0.205607477,-0.031594365,0.000266879,3.34E-05,鸡舍温度-平均_MEAN_14,326.6138525
"[27.15, 27.35)",64,0.158415842,58,6,0.09375,0.885480373,0.093411529,0.011309328,鸡舍温度-平均_MEAN_14,309.0097162
"[27.35, 27.75)",67,0.165841584,61,6,0.089552239,0.935911226,0.107424279,0.012958457,鸡舍温度-平均_MEAN_14,294.7841953
"[27.75, inf)",76,0.188118812,67,9,0.118421053,0.624264874,0.060128712,0.007396374,鸡舍温度-平均_MEAN_14,298.8060151
,404,1,323,81,0.20049505,,0.590806627,0.071036684,鸡舍温度-平均_MEAN_14,318.7463218
