Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,EEF
"(-inf, 0.25)",92,0.22772277227722773,70,22,0.2391304347826087,-0.22575037985917468,0.012390687057209596,0.001545555336434322,探头温度标准差_24,326.5438532648044
"[0.25, inf)",312,0.7722772277227723,253,59,0.1891025641025641,0.07264887627158312,0.003987455044375389,0.0004983222989101161,探头温度标准差_24,316.44704973320404
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,探头温度标准差_24,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,探头温度标准差_24,
,404,1.0,323,81,0.2004950495049505,,0.016378142101584985,0.002043877635344438,探头温度标准差_24,
