GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,91          ,91          ,95          ,
-1       ,88          ,89          ,95          ,
0        ,83          ,86          ,91          ,
1        ,86          ,87          ,90          ,
2        ,76          ,81          ,87          ,
3        ,69          ,75          ,82          ,
4        ,68          ,73          ,80          ,
5        ,70          ,81          ,81          ,
6        ,75          ,85          ,86          ,
7        ,82          ,85          ,88          ,
8        ,84          ,85          ,90          ,
9        ,74          ,75          ,89          ,
10       ,73          ,82          ,86          ,
11       ,75          ,84          ,88          ,
12       ,72          ,85          ,87          ,
13       ,75          ,83          ,88          ,
14       ,82          ,89          ,91          ,
15       ,80          ,88          ,90          ,
16       ,80          ,89          ,91          ,
17       ,84          ,90          ,92          ,
18       ,89          ,93          ,93          ,
19       ,81          ,88          ,95          ,
20       ,78          ,79          ,91          ,
21       ,76          ,84          ,87          ,
22       ,82          ,86          ,89          ,
23       ,82          ,84          ,90          ,
24       ,70          ,83          ,88          ,
25       ,73          ,85          ,89          ,
26       ,79          ,88          ,89          ,
27       ,86          ,90          ,93          ,
28       ,87          ,88          ,93          ,
29       ,77          ,86          ,92          ,
30       ,68          ,84          ,90          ,
31       ,72          ,87          ,91          ,
32       ,76          ,86          ,92          ,
33       ,73          ,85          ,90          ,
34       ,66          ,86          ,89          ,
35       ,66          ,91          ,91          ,
36       ,65          ,80          ,92          ,
37       ,58          ,90          ,91          ,
38       ,77          ,80          ,92          ,
