GROWTH_DAY,HISTORY_TIME,TARGET_TEMP,HOUSE_TEMP_MIN,HOUSE_TEMP_AVG,HOUSE_TEMP_MAX,TEMP_1_AVG,TEMP_2_AVG,TEMP_3_AVG,TEMP_4_AVG,TEMP_5_AVG,TEMP_6_AVG,ATTIC_MIN,ATTIC_AVG,ATTIC_MAX,OUTSIDE_MIN,OUTSIDE_AVG,OUTSIDE_MAX,HUMIDITY_IN_1_MIN,HUMIDITY_IN_1_AVG,HUMIDITY_IN_1_MAX,WATER_CON,FEED_CON,LEVEL,
-1        ,21:00       ,33.6       ,32.6          ,33.1          ,33.7          ,32.8      ,33.1      ,33.1      ,33.3      ,33.7      ,32.9      ,---      ,---      ,---      ,6.1        ,6.1        ,6.4        ,42               ,43               ,44               ,0        ,0       ,1    ,
-1        ,22:00       ,33.5       ,32.7          ,33.0          ,33.5          ,32.8      ,32.9      ,33.0      ,32.9      ,33.3      ,32.9      ,---      ,---      ,---      ,5.5        ,5.5        ,6.1        ,43               ,43.9             ,44               ,0        ,0       ,1    ,
-1        ,23:00       ,33.5       ,32.7          ,32.9          ,33.6          ,32.9      ,33.2      ,32.6      ,32.8      ,33.1      ,32.5      ,---      ,---      ,---      ,5.3        ,5.6        ,5.8        ,44               ,44               ,45               ,0        ,0       ,1    ,
0         ,00:00       ,33.5       ,32.6          ,33.2          ,33.6          ,33.0      ,33.1      ,33.2      ,33.3      ,33.7      ,32.9      ,---      ,---      ,---      ,5.1        ,5.4        ,5.8        ,43               ,44               ,45               ,0        ,0       ,1    ,
0         ,01:00       ,33.5       ,32.7          ,32.7          ,33.4          ,32.8      ,32.9      ,32.8      ,32.8      ,32.9      ,32.2      ,---      ,---      ,---      ,5.3        ,5.7        ,5.8        ,43               ,43               ,45               ,0        ,0       ,1    ,
0         ,02:00       ,33.5       ,32.5          ,33.2          ,33.6          ,33.5      ,33.3      ,33.5      ,33.2      ,33.4      ,32.4      ,---      ,---      ,---      ,5.7        ,6.0        ,6.2        ,42               ,42.9             ,44               ,0        ,0       ,1    ,
0         ,03:00       ,33.4       ,32.6          ,33.0          ,33.7          ,33.0      ,33.1      ,32.8      ,33.0      ,33.3      ,32.4      ,---      ,---      ,---      ,5.2        ,5.2        ,6.0        ,42               ,43.1             ,44               ,0        ,0       ,1    ,
0         ,04:00       ,33.4       ,32.5          ,32.7          ,33.6          ,32.5      ,32.9      ,33.2      ,32.5      ,32.7      ,32.3      ,---      ,---      ,---      ,5.1        ,5.1        ,5.3        ,43               ,43.9             ,44               ,0        ,0       ,1    ,
0         ,05:00       ,33.4       ,32.5          ,33.2          ,33.4          ,33.2      ,33.4      ,33.7      ,33.0      ,33.2      ,32.3      ,---      ,---      ,---      ,4.7        ,4.7        ,5.1        ,43               ,43.9             ,44               ,0        ,0       ,1    ,
0         ,06:00       ,33.4       ,32.6          ,33.0          ,33.6          ,32.8      ,33.0      ,33.0      ,33.0      ,33.4      ,32.7      ,---      ,---      ,---      ,4.1        ,4.1        ,4.7        ,44               ,44.3             ,45               ,0        ,0       ,1    ,
0         ,07:00       ,33.3       ,32.5          ,33.1          ,33.2          ,33.0      ,33.2      ,33.2      ,33.2      ,33.3      ,32.5      ,---      ,---      ,---      ,3.9        ,4.9        ,5.0        ,44               ,44               ,45               ,0        ,0       ,1    ,
0         ,08:00       ,33.3       ,32.4          ,32.6          ,33.5          ,32.6      ,32.8      ,33.0      ,32.3      ,32.7      ,32.2      ,---      ,---      ,---      ,5.0        ,7.0        ,7.0        ,43               ,43               ,45               ,0        ,853     ,1    ,
0         ,09:00       ,33.3       ,32.4          ,33.2          ,33.4          ,33.0      ,33.3      ,33.3      ,33.1      ,33.4      ,32.9      ,---      ,---      ,---      ,7.0        ,9.1        ,9.1        ,41               ,41.8             ,43               ,0        ,0       ,1    ,
0         ,10:00       ,33.3       ,32.3          ,32.4          ,33.8          ,32.4      ,32.3      ,32.4      ,32.4      ,32.7      ,32.2      ,---      ,---      ,---      ,8.9        ,10.3       ,10.4       ,39               ,39               ,42               ,0        ,0       ,1    ,
0         ,11:00       ,33.3       ,32.3          ,33.0          ,33.7          ,33.3      ,33.0      ,33.4      ,32.4      ,32.9      ,32.9      ,---      ,---      ,---      ,10.4       ,11.1       ,11.3       ,36               ,36.9             ,40               ,0        ,0       ,1    ,
