GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,10.0        ,30.8        ,32.3        ,
-1       ,19.8        ,32.2        ,33.6        ,
0        ,30.7        ,33.6        ,35.0        ,
1        ,31.6        ,33.9        ,35.0        ,
2        ,31.8        ,32.4        ,34.1        ,
3        ,31.4        ,32.1        ,33.3        ,
4        ,30.7        ,30.8        ,32.7        ,
5        ,28.7        ,31.3        ,32.1        ,
6        ,29.5        ,30.5        ,31.5        ,
7        ,28.9        ,30.0        ,31.2        ,
8        ,28.5        ,28.9        ,30.9        ,
9        ,28.5        ,28.7        ,30.9        ,
10       ,28.3        ,28.4        ,30.5        ,
11       ,27.8        ,29.0        ,30.2        ,
12       ,27.9        ,29.0        ,30.1        ,
13       ,27.4        ,28.7        ,29.8        ,
14       ,26.7        ,27.2        ,30.0        ,
15       ,26.5        ,27.5        ,28.7        ,
16       ,25.7        ,27.9        ,28.6        ,
17       ,25.8        ,26.9        ,28.5        ,
18       ,25.4        ,25.6        ,28.1        ,
19       ,25.4        ,26.2        ,27.8        ,
20       ,24.4        ,26.4        ,27.6        ,
21       ,24.7        ,25.1        ,27.6        ,
22       ,24.4        ,25.2        ,27.3        ,
23       ,24.4        ,25.0        ,27.3        ,
24       ,24.3        ,24.9        ,27.0        ,
25       ,23.7        ,24.6        ,27.0        ,
26       ,23.4        ,24.7        ,26.7        ,
27       ,23.3        ,24.5        ,26.4        ,
28       ,22.9        ,24.0        ,26.3        ,
29       ,22.8        ,23.4        ,25.6        ,
30       ,22.5        ,23.6        ,24.6        ,
31       ,22.4        ,23.1        ,24.7        ,
32       ,22.0        ,22.8        ,24.3        ,
33       ,21.7        ,21.9        ,23.9        ,
34       ,21.3        ,22.0        ,23.8        ,
35       ,20.8        ,21.6        ,23.6        ,
36       ,19.6        ,21.2        ,23.1        ,
37       ,4.6         ,4.7         ,22.5        ,
38       ,4.3         ,6.2         ,12.1        ,
39       ,4.8         ,11.6        ,14.9        ,
40       ,7.9         ,10.7        ,11.7        ,
41       ,10.6        ,14.1        ,19.6        ,
42       ,12.2        ,22.1        ,22.6        ,
