GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,32.7        ,32.8        ,33.2        ,
0        ,32.5        ,33.4        ,34.6        ,
1        ,33.3        ,33.6        ,35.9        ,
2        ,32.9        ,33.0        ,37.5        ,
3        ,32.0        ,32.1        ,37.4        ,
4        ,31.1        ,31.4        ,35.6        ,
5        ,30.9        ,31.3        ,35.0        ,
6        ,30.4        ,30.4        ,34.0        ,
7        ,30.1        ,31.4        ,35.7        ,
8        ,30.5        ,31.6        ,36.1        ,
9        ,30.4        ,30.9        ,36.2        ,
10       ,29.9        ,30.4        ,35.9        ,
11       ,29.1        ,29.1        ,35.5        ,
12       ,28.9        ,29.1        ,32.3        ,
13       ,29.0        ,29.3        ,33.7        ,
14       ,29.2        ,29.8        ,33.9        ,
15       ,29.3        ,29.7        ,34.0        ,
16       ,29.2        ,29.7        ,34.2        ,
17       ,28.4        ,28.4        ,32.9        ,
18       ,28.2        ,29.0        ,32.1        ,
19       ,28.5        ,28.6        ,31.0        ,
20       ,28.1        ,29.8        ,33.9        ,
21       ,28.2        ,28.7        ,33.9        ,
22       ,28.5        ,30.6        ,33.8        ,
23       ,29.4        ,29.5        ,33.4        ,
24       ,28.4        ,30.5        ,33.6        ,
25       ,26.3        ,26.8        ,31.0        ,
26       ,26.5        ,28.2        ,31.8        ,
27       ,27.5        ,28.5        ,32.8        ,
28       ,27.9        ,29.6        ,32.8        ,
29       ,28.0        ,29.7        ,31.7        ,
30       ,27.7        ,30.3        ,32.0        ,
31       ,26.3        ,26.3        ,30.7        ,
32       ,25.2        ,26.0        ,30.8        ,
33       ,25.5        ,28.8        ,30.6        ,
34       ,27.5        ,29.0        ,30.3        ,
35       ,27.0        ,27.0        ,29.1        ,
36       ,26.4        ,28.8        ,29.7        ,
37       ,27.0        ,31.0        ,35.1        ,
38       ,27.7        ,28.0        ,34.2        ,
39       ,26.3        ,27.1        ,33.6        ,
40       ,25.5        ,27.2        ,27.3        ,
