GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,67          ,69          ,69          ,
0        ,66          ,67          ,69          ,
1        ,63          ,69          ,69          ,
2        ,58          ,68          ,69          ,
3        ,57          ,65          ,69          ,
4        ,61          ,69          ,69          ,
5        ,57          ,58          ,69          ,
6        ,55          ,68          ,69          ,
7        ,57          ,66          ,69          ,
8        ,59          ,69          ,69          ,
9        ,47          ,65          ,69          ,
10       ,48          ,68          ,69          ,
11       ,54          ,67          ,70          ,
12       ,51          ,62          ,70          ,
13       ,47          ,58          ,70          ,
14       ,46          ,60          ,70          ,
15       ,52          ,59          ,69          ,
16       ,48          ,65          ,70          ,
17       ,43          ,50          ,70          ,
18       ,43          ,46          ,70          ,
19       ,35          ,47          ,69          ,
20       ,40          ,40          ,70          ,
21       ,25          ,53          ,70          ,
22       ,49          ,61          ,70          ,
23       ,33          ,46          ,70          ,
24       ,28          ,60          ,71          ,
25       ,48          ,59          ,71          ,
26       ,38          ,45          ,71          ,
27       ,41          ,46          ,71          ,
28       ,45          ,65          ,71          ,
29       ,33          ,61          ,69          ,
30       ,100         ,100         ,100         ,
31       ,1           ,72          ,100         ,
32       ,53          ,71          ,73          ,
33       ,44          ,44          ,73          ,
34       ,1           ,23          ,100         ,
35       ,17          ,53          ,61          ,
36       ,1           ,14          ,100         ,
37       ,14          ,66          ,71          ,
38       ,58          ,58          ,72          ,
39       ,18          ,64          ,72          ,
40       ,不详          ,不详          ,不详          ,
