GrowthDay,MinimumValue,AverageValue,MaximumValue,
0        ,30.8        ,32.9        ,33.2        ,
1        ,32.9        ,33.4        ,36.4        ,
2        ,32.6        ,32.7        ,35.6        ,
3        ,31.8        ,31.9        ,35.1        ,
4        ,31.1        ,31.3        ,34.1        ,
5        ,31.0        ,32.0        ,36.3        ,
6        ,30.8        ,31.9        ,35.8        ,
7        ,31.0        ,31.2        ,35.5        ,
8        ,30.1        ,30.9        ,35.5        ,
9        ,29.5        ,29.6        ,35.0        ,
10       ,29.5        ,29.5        ,32.4        ,
11       ,29.4        ,29.8        ,33.8        ,
12       ,29.4        ,30.3        ,34.1        ,
13       ,29.5        ,29.9        ,33.9        ,
14       ,29.2        ,29.7        ,33.4        ,
15       ,28.2        ,28.2        ,33.3        ,
16       ,27.9        ,28.8        ,32.2        ,
17       ,28.3        ,28.6        ,31.0        ,
18       ,27.8        ,29.0        ,32.3        ,
19       ,27.9        ,28.7        ,32.6        ,
20       ,28.2        ,30.4        ,32.6        ,
21       ,29.0        ,29.5        ,32.2        ,
22       ,28.4        ,30.5        ,32.5        ,
23       ,26.7        ,27.9        ,31.1        ,
24       ,27.4        ,27.9        ,32.2        ,
25       ,27.4        ,28.5        ,33.1        ,
26       ,27.3        ,29.5        ,33.6        ,
27       ,28.3        ,29.9        ,32.1        ,
28       ,28.1        ,30.4        ,32.4        ,
29       ,26.0        ,26.0        ,30.4        ,
30       ,25.1        ,26.3        ,31.5        ,
31       ,25.0        ,28.6        ,31.1        ,
32       ,27.8        ,29.1        ,30.2        ,
33       ,26.8        ,26.9        ,29.5        ,
34       ,26.4        ,27.6        ,29.8        ,
35       ,27.1        ,27.2        ,29.5        ,
36       ,27.0        ,28.1        ,29.8        ,
37       ,26.7        ,26.7        ,29.4        ,
38       ,25.7        ,27.1        ,27.5        ,
39       ,27.1        ,29.0        ,29.3        ,
