GrowthDay,MinimumValue,AverageValue,MaximumValue,
0        ,72          ,76          ,85          ,
1        ,61          ,72          ,79          ,
2        ,64          ,75          ,78          ,
3        ,69          ,82          ,82          ,
4        ,74          ,78          ,82          ,
5        ,62          ,79          ,81          ,
6        ,61          ,75          ,81          ,
7        ,51          ,67          ,77          ,
8        ,50          ,70          ,74          ,
9        ,60          ,79          ,79          ,
10       ,71          ,81          ,83          ,
11       ,67          ,81          ,85          ,
12       ,67          ,82          ,85          ,
13       ,66          ,83          ,85          ,
14       ,67          ,82          ,86          ,
15       ,74          ,86          ,87          ,
16       ,75          ,87          ,88          ,
17       ,77          ,87          ,88          ,
18       ,74          ,87          ,89          ,
19       ,79          ,87          ,89          ,
20       ,76          ,86          ,88          ,
21       ,73          ,87          ,89          ,
22       ,76          ,85          ,89          ,
23       ,78          ,83          ,88          ,
24       ,74          ,87          ,88          ,
25       ,75          ,87          ,88          ,
26       ,73          ,85          ,88          ,
27       ,81          ,84          ,88          ,
28       ,76          ,89          ,91          ,
29       ,79          ,81          ,90          ,
30       ,54          ,80          ,83          ,
31       ,74          ,86          ,86          ,
32       ,84          ,88          ,89          ,
33       ,83          ,86          ,89          ,
34       ,86          ,90          ,90          ,
35       ,86          ,90          ,91          ,
36       ,88          ,91          ,91          ,
37       ,87          ,91          ,92          ,
38       ,91          ,93          ,94          ,
39       ,92          ,92          ,93          ,
