GrowthDay,MinimumValue,AverageValue,MaximumValue,
0        ,29.9        ,33.6        ,38.4        ,
1        ,33.1        ,33.3        ,38.4        ,
2        ,32.1        ,32.8        ,36.5        ,
3        ,31.7        ,31.9        ,35.6        ,
4        ,30.9        ,31.3        ,34.7        ,
5        ,30.8        ,31.7        ,37.2        ,
6        ,30.4        ,31.6        ,36.6        ,
7        ,30.4        ,30.4        ,36.0        ,
8        ,29.1        ,30.2        ,35.8        ,
9        ,28.9        ,29.2        ,35.3        ,
10       ,29.0        ,29.2        ,32.7        ,
11       ,29.0        ,29.3        ,33.7        ,
12       ,29.0        ,29.5        ,34.1        ,
13       ,28.8        ,29.5        ,33.9        ,
14       ,28.9        ,29.1        ,33.7        ,
15       ,27.5        ,27.7        ,33.4        ,
16       ,27.6        ,28.3        ,32.3        ,
17       ,27.9        ,28.4        ,31.0        ,
18       ,27.4        ,29.0        ,32.7        ,
19       ,27.8        ,28.0        ,33.0        ,
20       ,27.5        ,30.2        ,33.0        ,
21       ,28.7        ,28.9        ,32.5        ,
22       ,28.0        ,30.4        ,32.9        ,
23       ,26.0        ,27.2        ,31.3        ,
24       ,27.1        ,27.7        ,32.1        ,
25       ,26.7        ,28.0        ,32.7        ,
26       ,24.3        ,29.1        ,35.8        ,
27       ,28.1        ,29.3        ,32.5        ,
28       ,27.5        ,30.2        ,32.5        ,
29       ,25.3        ,25.4        ,30.3        ,
30       ,24.9        ,25.8        ,30.9        ,
31       ,24.8        ,28.5        ,31.2        ,
32       ,27.5        ,29.0        ,30.7        ,
33       ,26.7        ,26.8        ,29.3        ,
34       ,26.2        ,27.3        ,30.3        ,
35       ,26.6        ,26.7        ,29.5        ,
36       ,26.5        ,27.5        ,30.0        ,
37       ,26.4        ,26.6        ,29.3        ,
38       ,25.1        ,27.1        ,27.4        ,
39       ,27.1        ,29.7        ,29.7        ,
