GrowthDay,FeederTotal,ChangeTotal,Feeder_1,ChangeFeeder_1,Feeder_2,ChangeFeeder_2,Feeder_3,ChangeFeeder_3,Feeder_4,ChangeFeeder_4,
0        ,807        ,不详         ,807     ,不详            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
1        ,306        ,-63        ,306     ,-63           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
2        ,346        ,12         ,346     ,12            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
3        ,629        ,82         ,629     ,82            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
4        ,661        ,5          ,661     ,5             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
5        ,824        ,24         ,824     ,24            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
6        ,714        ,-14        ,714     ,-14           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
7        ,1340       ,87         ,1340    ,87            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
8        ,1136       ,-16        ,1136    ,-16           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
9        ,1345       ,18         ,1345    ,18            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
10       ,1305       ,-3         ,1305    ,-3            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
11       ,2252       ,72         ,2252    ,72            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
12       ,2254       ,0          ,2254    ,0             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
13       ,2292       ,1          ,2292    ,1             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
14       ,3102       ,35         ,3102    ,35            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
15       ,2974       ,-5         ,2974    ,-5            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
16       ,3249       ,9          ,3249    ,9             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
17       ,3747       ,15         ,3747    ,15            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
18       ,3770       ,0          ,3770    ,0             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
19       ,3969       ,5          ,3969    ,5             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
20       ,3720       ,-7         ,3720    ,-7            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
21       ,3846       ,3          ,3846    ,3             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
22       ,4215       ,9          ,4215    ,9             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
23       ,5369       ,27         ,5369    ,27            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
24       ,4154       ,-23        ,4154    ,-23           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
25       ,4509       ,8          ,4509    ,8             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
26       ,4440       ,-2         ,4440    ,-2            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
27       ,5205       ,17         ,5205    ,17            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
28       ,4862       ,-7         ,4862    ,-7            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
29       ,5401       ,11         ,5401    ,11            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
30       ,5933       ,9          ,5933    ,9             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
31       ,6259       ,5          ,6259    ,5             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
32       ,5801       ,-8         ,5801    ,-8            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
33       ,5994       ,3          ,5994    ,3             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
34       ,5826       ,-3         ,5826    ,-3            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
35       ,6024       ,3          ,6024    ,3             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
36       ,5904       ,-2         ,5904    ,-2            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
37       ,4735       ,-20        ,4735    ,-20           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
38       ,0          ,-100       ,0       ,-100          ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
39       ,0          ,不详         ,0       ,不详            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
