GrowthDay,MinimumValue,AverageValue,MaximumValue,
0        ,59          ,73          ,89          ,
1        ,54          ,78          ,81          ,
2        ,68          ,78          ,83          ,
3        ,72          ,85          ,85          ,
4        ,73          ,84          ,86          ,
5        ,58          ,82          ,86          ,
6        ,58          ,81          ,85          ,
7        ,48          ,72          ,81          ,
8        ,47          ,75          ,81          ,
9        ,56          ,82          ,82          ,
10       ,72          ,85          ,85          ,
11       ,66          ,84          ,87          ,
12       ,66          ,85          ,87          ,
13       ,65          ,85          ,88          ,
14       ,65          ,84          ,88          ,
15       ,74          ,89          ,89          ,
16       ,74          ,89          ,89          ,
17       ,76          ,88          ,89          ,
18       ,73          ,89          ,90          ,
19       ,77          ,89          ,90          ,
20       ,75          ,88          ,89          ,
21       ,70          ,88          ,89          ,
22       ,77          ,87          ,89          ,
23       ,79          ,87          ,89          ,
24       ,74          ,89          ,89          ,
25       ,75          ,89          ,89          ,
26       ,72          ,87          ,89          ,
27       ,81          ,87          ,89          ,
28       ,75          ,89          ,90          ,
29       ,82          ,85          ,89          ,
30       ,54          ,84          ,86          ,
31       ,75          ,88          ,88          ,
32       ,86          ,89          ,90          ,
33       ,85          ,88          ,89          ,
34       ,85          ,90          ,90          ,
35       ,86          ,90          ,90          ,
36       ,88          ,90          ,91          ,
37       ,86          ,90          ,91          ,
38       ,90          ,92          ,92          ,
39       ,91          ,91          ,92          ,
