GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,76          ,78          ,79          ,
0        ,76          ,83          ,84          ,
1        ,72          ,83          ,85          ,
2        ,65          ,77          ,86          ,
3        ,64          ,74          ,83          ,
4        ,69          ,80          ,85          ,
5        ,74          ,87          ,87          ,
6        ,80          ,85          ,88          ,
7        ,66          ,85          ,88          ,
8        ,66          ,81          ,88          ,
9        ,53          ,73          ,83          ,
10       ,53          ,76          ,79          ,
11       ,58          ,85          ,86          ,
12       ,74          ,87          ,90          ,
13       ,71          ,88          ,91          ,
14       ,69          ,88          ,91          ,
15       ,68          ,88          ,90          ,
16       ,68          ,86          ,91          ,
17       ,76          ,89          ,91          ,
18       ,79          ,91          ,92          ,
19       ,82          ,91          ,93          ,
20       ,74          ,92          ,92          ,
21       ,79          ,90          ,94          ,
22       ,75          ,89          ,92          ,
23       ,71          ,92          ,94          ,
24       ,77          ,89          ,94          ,
25       ,83          ,90          ,93          ,
26       ,78          ,93          ,93          ,
27       ,78          ,93          ,93          ,
28       ,78          ,89          ,93          ,
29       ,86          ,90          ,93          ,
30       ,85          ,95          ,96          ,
31       ,85          ,87          ,95          ,
32       ,60          ,87          ,88          ,
33       ,81          ,93          ,93          ,
34       ,92          ,95          ,95          ,
35       ,90          ,92          ,95          ,
36       ,92          ,96          ,96          ,
37       ,93          ,95          ,97          ,
38       ,91          ,95          ,97          ,
39       ,68          ,90          ,97          ,
40       ,90          ,95          ,97          ,
