DOCdate,DOCAmount,HouseArea,Density,BirdsVariety,HESource,HEAge,Age,Houseid,HouseName,EstimatedSlaughterDate ,FarmSupervisor,HouseAmount,ID_NUM,birds_placed,gender,house_area_m2,stocking_density,birds_hung,total_hung_weight_kg,avg_weight_kg,small_broilers_count,small_broilers_weight_kg,pp_dead_culled_count,dead_culled_weight_kg,pp_rejects_count,pp_rejects_weight_kg,age_days,birds_caught_count,livability_pct,total_caught_weight_kg,yield_per_m2,final_avg_weight_kg,total_feed_kg,fcr,adjusted_fcr,eef,feed_cost,electricity_cost,gas_cost,depreciation_cost,chick_cost,total_cost,cost_per_kg,revenue,profit_per_house,feed_per_bird,electricity_per_bird,gas_per_bird,cost_per_bird,Mortality_rate,温度1-平均_mean_0,温度1-平均_mean_1,温度1-平均_mean_2,温度1-平均_mean_3,温度1-平均_mean_4,温度1-平均_mean_5,温度1-平均_mean_6,温度1-平均_mean_7,温度1-平均_mean_8,温度1-平均_mean_9,温度1-平均_mean_10,温度1-平均_mean_11,温度1-平均_mean_12,温度1-平均_mean_13,温度1-平均_mean_14,温度1-平均_mean_15,温度1-平均_mean_16,温度1-平均_mean_17,温度1-平均_mean_18,温度1-平均_mean_19,温度1-平均_mean_20,温度1-平均_mean_21,温度1-平均_mean_22,温度1-平均_mean_23,温度1-平均_mean_24,温度1-平均_mean_25,温度2-平均_mean_0,温度2-平均_mean_1,温度2-平均_mean_2,温度2-平均_mean_3,温度2-平均_mean_4,温度2-平均_mean_5,温度2-平均_mean_6,温度2-平均_mean_7,温度2-平均_mean_8,温度2-平均_mean_9,温度2-平均_mean_10,温度2-平均_mean_11,温度2-平均_mean_12,温度2-平均_mean_13,温度2-平均_mean_14,温度2-平均_mean_15,温度2-平均_mean_16,温度2-平均_mean_17,温度2-平均_mean_18,温度2-平均_mean_19,温度2-平均_mean_20,温度2-平均_mean_21,温度2-平均_mean_22,温度2-平均_mean_23,温度2-平均_mean_24,温度2-平均_mean_25,温度3-平均_mean_0,温度3-平均_mean_1,温度3-平均_mean_2,温度3-平均_mean_3,温度3-平均_mean_4,温度3-平均_mean_5,温度3-平均_mean_6,温度3-平均_mean_7,温度3-平均_mean_8,温度3-平均_mean_9,温度3-平均_mean_10,温度3-平均_mean_11,温度3-平均_mean_12,温度3-平均_mean_13,温度3-平均_mean_14,温度3-平均_mean_15,温度3-平均_mean_16,温度3-平均_mean_17,温度3-平均_mean_18,温度3-平均_mean_19,温度3-平均_mean_20,温度3-平均_mean_21,温度3-平均_mean_22,温度3-平均_mean_23,温度3-平均_mean_24,温度3-平均_mean_25,温度4-平均_mean_0,温度4-平均_mean_1,温度4-平均_mean_2,温度4-平均_mean_3,温度4-平均_mean_4,温度4-平均_mean_5,温度4-平均_mean_6,温度4-平均_mean_7,温度4-平均_mean_8,温度4-平均_mean_9,温度4-平均_mean_10,温度4-平均_mean_11,温度4-平均_mean_12,温度4-平均_mean_13,温度4-平均_mean_14,温度4-平均_mean_15,温度4-平均_mean_16,温度4-平均_mean_17,温度4-平均_mean_18,温度4-平均_mean_19,温度4-平均_mean_20,温度4-平均_mean_21,温度4-平均_mean_22,温度4-平均_mean_23,温度4-平均_mean_24,温度4-平均_mean_25,温度5-平均_mean_0,温度5-平均_mean_1,温度5-平均_mean_2,温度5-平均_mean_3,温度5-平均_mean_4,温度5-平均_mean_5,温度5-平均_mean_6,温度5-平均_mean_7,温度5-平均_mean_8,温度5-平均_mean_9,温度5-平均_mean_10,温度5-平均_mean_11,温度5-平均_mean_12,温度5-平均_mean_13,温度5-平均_mean_14,温度5-平均_mean_15,温度5-平均_mean_16,温度5-平均_mean_17,温度5-平均_mean_18,温度5-平均_mean_19,温度5-平均_mean_20,温度5-平均_mean_21,温度5-平均_mean_22,温度5-平均_mean_23,温度5-平均_mean_24,温度5-平均_mean_25,温度1-平均变化_0,温度1-平均变化_1,温度1-平均变化_2,温度1-平均变化_3,温度1-平均变化_4,温度1-平均变化_5,温度1-平均变化_6,温度1-平均变化_7,温度1-平均变化_8,温度1-平均变化_9,温度1-平均变化_10,温度1-平均变化_11,温度1-平均变化_12,温度1-平均变化_13,温度1-平均变化_14,温度1-平均变化_15,温度1-平均变化_16,温度1-平均变化_17,温度1-平均变化_18,温度1-平均变化_19,温度1-平均变化_20,温度1-平均变化_21,温度1-平均变化_22,温度1-平均变化_23,温度1-平均变化_24,温度1-平均变化_25,温度2-平均变化_0,温度2-平均变化_1,温度2-平均变化_2,温度2-平均变化_3,温度2-平均变化_4,温度2-平均变化_5,温度2-平均变化_6,温度2-平均变化_7,温度2-平均变化_8,温度2-平均变化_9,温度2-平均变化_10,温度2-平均变化_11,温度2-平均变化_12,温度2-平均变化_13,温度2-平均变化_14,温度2-平均变化_15,温度2-平均变化_16,温度2-平均变化_17,温度2-平均变化_18,温度2-平均变化_19,温度2-平均变化_20,温度2-平均变化_21,温度2-平均变化_22,温度2-平均变化_23,温度2-平均变化_24,温度2-平均变化_25,温度3-平均变化_0,温度3-平均变化_1,温度3-平均变化_2,温度3-平均变化_3,温度3-平均变化_4,温度3-平均变化_5,温度3-平均变化_6,温度3-平均变化_7,温度3-平均变化_8,温度3-平均变化_9,温度3-平均变化_10,温度3-平均变化_11,温度3-平均变化_12,温度3-平均变化_13,温度3-平均变化_14,温度3-平均变化_15,温度3-平均变化_16,温度3-平均变化_17,温度3-平均变化_18,温度3-平均变化_19,温度3-平均变化_20,温度3-平均变化_21,温度3-平均变化_22,温度3-平均变化_23,温度3-平均变化_24,温度3-平均变化_25,温度4-平均变化_0,温度4-平均变化_1,温度4-平均变化_2,温度4-平均变化_3,温度4-平均变化_4,温度4-平均变化_5,温度4-平均变化_6,温度4-平均变化_7,温度4-平均变化_8,温度4-平均变化_9,温度4-平均变化_10,温度4-平均变化_11,温度4-平均变化_12,温度4-平均变化_13,温度4-平均变化_14,温度4-平均变化_15,温度4-平均变化_16,温度4-平均变化_17,温度4-平均变化_18,温度4-平均变化_19,温度4-平均变化_20,温度4-平均变化_21,温度4-平均变化_22,温度4-平均变化_23,温度4-平均变化_24,温度4-平均变化_25,温度5-平均变化_0,温度5-平均变化_1,温度5-平均变化_2,温度5-平均变化_3,温度5-平均变化_4,温度5-平均变化_5,温度5-平均变化_6,温度5-平均变化_7,温度5-平均变化_8,温度5-平均变化_9,温度5-平均变化_10,温度5-平均变化_11,温度5-平均变化_12,温度5-平均变化_13,温度5-平均变化_14,温度5-平均变化_15,温度5-平均变化_16,温度5-平均变化_17,温度5-平均变化_18,温度5-平均变化_19,温度5-平均变化_20,温度5-平均变化_21,温度5-平均变化_22,温度5-平均变化_23,温度5-平均变化_24,温度5-平均变化_25,外部-平均_mean_0,外部-平均_mean_1,外部-平均_mean_2,外部-平均_mean_3,外部-平均_mean_4,外部-平均_mean_5,外部-平均_mean_6,外部-平均_mean_7,外部-平均_mean_8,外部-平均_mean_9,外部-平均_mean_10,外部-平均_mean_11,外部-平均_mean_12,外部-平均_mean_13,外部-平均_mean_14,外部-平均_mean_15,外部-平均_mean_16,外部-平均_mean_17,外部-平均_mean_18,外部-平均_mean_19,外部-平均_mean_20,外部-平均_mean_21,外部-平均_mean_22,外部-平均_mean_23,外部-平均_mean_24,外部-平均_mean_25,湿度内部平均_mean_0,湿度内部平均_mean_1,湿度内部平均_mean_2,湿度内部平均_mean_3,湿度内部平均_mean_4,湿度内部平均_mean_5,湿度内部平均_mean_6,湿度内部平均_mean_7,湿度内部平均_mean_8,湿度内部平均_mean_9,湿度内部平均_mean_10,湿度内部平均_mean_11,湿度内部平均_mean_12,湿度内部平均_mean_13,湿度内部平均_mean_14,湿度内部平均_mean_15,湿度内部平均_mean_16,湿度内部平均_mean_17,湿度内部平均_mean_18,湿度内部平均_mean_19,湿度内部平均_mean_20,湿度内部平均_mean_21,湿度内部平均_mean_22,湿度内部平均_mean_23,湿度内部平均_mean_24,湿度内部平均_mean_25,鸡舍温度-最低_mean_0,鸡舍温度-最低_mean_1,鸡舍温度-最低_mean_2,鸡舍温度-最低_mean_3,鸡舍温度-最低_mean_4,鸡舍温度-最低_mean_5,鸡舍温度-最低_mean_6,鸡舍温度-最低_mean_7,鸡舍温度-最低_mean_8,鸡舍温度-最低_mean_9,鸡舍温度-最低_mean_10,鸡舍温度-最低_mean_11,鸡舍温度-最低_mean_12,鸡舍温度-最低_mean_13,鸡舍温度-最低_mean_14,鸡舍温度-最低_mean_15,鸡舍温度-最低_mean_16,鸡舍温度-最低_mean_17,鸡舍温度-最低_mean_18,鸡舍温度-最低_mean_19,鸡舍温度-最低_mean_20,鸡舍温度-最低_mean_21,鸡舍温度-最低_mean_22,鸡舍温度-最低_mean_23,鸡舍温度-最低_mean_24,鸡舍温度-最低_mean_25,鸡舍温度-平均_mean_0,鸡舍温度-平均_mean_1,鸡舍温度-平均_mean_2,鸡舍温度-平均_mean_3,鸡舍温度-平均_mean_4,鸡舍温度-平均_mean_5,鸡舍温度-平均_mean_6,鸡舍温度-平均_mean_7,鸡舍温度-平均_mean_8,鸡舍温度-平均_mean_9,鸡舍温度-平均_mean_10,鸡舍温度-平均_mean_11,鸡舍温度-平均_mean_12,鸡舍温度-平均_mean_13,鸡舍温度-平均_mean_14,鸡舍温度-平均_mean_15,鸡舍温度-平均_mean_16,鸡舍温度-平均_mean_17,鸡舍温度-平均_mean_18,鸡舍温度-平均_mean_19,鸡舍温度-平均_mean_20,鸡舍温度-平均_mean_21,鸡舍温度-平均_mean_22,鸡舍温度-平均_mean_23,鸡舍温度-平均_mean_24,鸡舍温度-平均_mean_25,鸡舍温度-最高_mean_0,鸡舍温度-最高_mean_1,鸡舍温度-最高_mean_2,鸡舍温度-最高_mean_3,鸡舍温度-最高_mean_4,鸡舍温度-最高_mean_5,鸡舍温度-最高_mean_6,鸡舍温度-最高_mean_7,鸡舍温度-最高_mean_8,鸡舍温度-最高_mean_9,鸡舍温度-最高_mean_10,鸡舍温度-最高_mean_11,鸡舍温度-最高_mean_12,鸡舍温度-最高_mean_13,鸡舍温度-最高_mean_14,鸡舍温度-最高_mean_15,鸡舍温度-最高_mean_16,鸡舍温度-最高_mean_17,鸡舍温度-最高_mean_18,鸡舍温度-最高_mean_19,鸡舍温度-最高_mean_20,鸡舍温度-最高_mean_21,鸡舍温度-最高_mean_22,鸡舍温度-最高_mean_23,鸡舍温度-最高_mean_24,鸡舍温度-最高_mean_25,每日温差_0,每日温差_1,每日温差_2,每日温差_3,每日温差_4,每日温差_5,每日温差_6,每日温差_7,每日温差_8,每日温差_9,每日温差_10,每日温差_11,每日温差_12,每日温差_13,每日温差_14,每日温差_15,每日温差_16,每日温差_17,每日温差_18,每日温差_19,每日温差_20,每日温差_21,每日温差_22,每日温差_23,每日温差_24,每日温差_25,探头温度标准差_0,探头温度标准差_1,探头温度标准差_2,探头温度标准差_3,探头温度标准差_4,探头温度标准差_5,探头温度标准差_6,探头温度标准差_7,探头温度标准差_8,探头温度标准差_9,探头温度标准差_10,探头温度标准差_11,探头温度标准差_12,探头温度标准差_13,探头温度标准差_14,探头温度标准差_15,探头温度标准差_16,探头温度标准差_17,探头温度标准差_18,探头温度标准差_19,探头温度标准差_20,探头温度标准差_21,探头温度标准差_22,探头温度标准差_23,探头温度标准差_24,探头温度标准差_25,Water_0,Water_1,Water_2,Water_3,Water_4,Water_5,Water_6,Water_7,Water_8,Water_9,Water_10,Water_11,Water_12,Water_13,Water_14,Water_15,Water_16,Water_17,Water_18,Water_19,Water_20,Water_21,Water_22,Water_23,Water_24,Water_25,Feed_0,Feed_1,Feed_2,Feed_3,Feed_4,Feed_5,Feed_6,Feed_7,Feed_8,Feed_9,Feed_10,Feed_11,Feed_12,Feed_13,Feed_14,Feed_15,Feed_16,Feed_17,Feed_18,Feed_19,Feed_20,Feed_21,Feed_22,Feed_23,Feed_24,Feed_25,Harveststatus_month,season
2024-07-31,25200.0,1670.0,15.089820359281438,SZ901,南源垅/大岭头,40,38.0,230101.0,Growout  Farm _01肉鸡一场第一栋,2024-09-07,史成志,20.0,G01_60_H1,25200.0,南源垅/大岭头,1670.0,14.565868263473051,24303.0,61332.66,2.5236662140476485,16.0,15.1,22.0,54.34,4.0,147.61999999999998,37.0,24325.0,0.9652777777777778,61387.0,36.75868263473054,2.523617677286742,91030.0,1.4828872562594686,1.4644828369377831,443.9826632787744,329073.45,6516.240000000011,356.468,30240.0,45360.0,411546.158,6.704125596624692,500917.92,89371.76199999999,13.528199383350463,0.2678824254881813,0.0146543884892086,16.810736197327852,0.0347222222222222,33.152974229876406,32.922301857864355,31.72484335839599,31.220461309523813,30.539112103174602,29.805654761904766,29.264980158730157,28.793217054263565,28.45714631782946,28.14169089147287,27.88554776887872,27.711974284511783,32.30384615384615,30.40625,28.832291666666666,29.662499999999998,29.842708333333334,30.016666666666666,29.650000000000002,28.577083333333334,28.09375,27.91875,28.979166666666668,28.503125,29.427083333333332,29.070833333333336,33.28315877133132,33.17773079004329,32.28101503759398,31.516567460317464,30.756349206349206,30.06232638888889,29.811780753968254,29.62097868217054,29.3484253875969,29.072892441860468,28.769827580727178,28.573204896184063,32.04807692307692,30.42395833333333,29.003125,29.81458333333333,29.920833333333334,30.059375,29.646874999999998,28.653125,28.170833333333334,27.994791666666668,28.954166666666666,28.528125,29.545833333333334,29.09166666666667,33.51881477821696,33.794123286435784,33.27264254385965,32.432622354497354,31.611631944444444,30.97681051587302,30.20691964285714,29.739680232558143,29.41419573643411,29.0812257751938,28.857577151665396,28.718217550505052,32.06923076923077,30.395833333333332,29.108333333333334,29.92395833333333,30.068749999999998,30.290625000000002,29.979166666666668,29.06458333333333,28.57604166666667,28.647916666666664,29.433333333333334,29.203125,30.090625000000003,29.670833333333334,33.540907061688316,33.8485661976912,33.30030936716792,32.6067046957672,31.809474206349208,31.143328373015873,30.22418154761905,29.75603197674419,29.403706395348838,29.096148255813954,28.798233695652176,28.639814562289562,32.57692307692308,30.864583333333332,29.598958333333332,30.422916666666666,30.566666666666666,30.787499999999998,30.50208333333333,29.587500000000002,29.077083333333334,29.2,30.023958333333336,29.839583333333334,30.632291666666664,30.292708333333334,33.35452898550725,33.55945156926407,32.722756109022555,32.25041335978836,31.663169642857145,31.004166666666666,30.29345238095238,29.816448643410855,29.451937984496126,29.129142441860463,28.879524218154078,28.76932800224467,32.74230769230769,31.009375000000002,29.818749999999998,30.628125,30.76770833333333,31.03125,30.818749999999998,29.90416666666667,29.352083333333336,29.480208333333334,30.31458333333333,30.182291666666668,30.952083333333334,30.677083333333332,1.8549999999999998,0.9900000000000002,1.5236842105263155,1.2690476190476194,1.2190476190476194,1.2190476190476194,1.65,1.4162790697674421,1.3162790697674416,1.2860465116279072,1.2086956521739134,1.34,5.200000000000003,2.3999999999999986,2.200000000000003,1.3999999999999986,1.3000000000000007,0.8000000000000043,0.8000000000000043,2.6999999999999993,0.8000000000000007,0.6999999999999993,1.1999999999999993,2.0,2.1000000000000014,1.1999999999999993,1.9649999999999999,1.0099999999999993,1.1973684210526314,1.1452380952380963,1.164285714285715,1.2214285714285715,1.6119047619047617,1.337209302325581,1.3046511627906978,1.3348837209302324,1.2130434782608694,1.3519999999999999,4.600000000000001,2.299999999999997,2.3000000000000007,1.4999999999999964,1.3000000000000007,0.8000000000000043,1.2000000000000028,2.8000000000000007,1.0,0.6000000000000014,1.5,2.0,1.8000000000000007,1.1999999999999993,1.7599999999999993,0.8966666666666662,1.0105263157894746,1.1999999999999995,1.1571428571428573,1.2476190476190472,1.2976190476190477,1.2046511627906982,1.2395348837209306,1.2604651162790699,1.0217391304347827,1.138,4.700000000000003,1.9999999999999964,1.9000000000000021,1.3999999999999986,1.0,0.8000000000000043,1.1000000000000014,2.1999999999999993,1.0999999999999979,0.7999999999999972,1.4000000000000021,2.1000000000000014,1.5,0.8999999999999986,1.7249999999999992,0.976666666666667,1.1078947368421048,1.1404761904761906,1.1190476190476195,1.211904761904762,1.242857142857143,1.1697674418604653,1.2837209302325578,1.2767441860465119,1.0478260869565221,1.1580000000000001,5.0000000000000036,1.8999999999999986,1.8999999999999986,1.2999999999999972,0.9000000000000057,0.8000000000000043,1.1000000000000014,2.1000000000000014,1.3000000000000007,0.6999999999999993,1.5999999999999979,2.099999999999998,1.6000000000000014,0.7999999999999972,1.8600000000000008,1.1466666666666663,1.3184210526315787,1.1190476190476186,1.0452380952380957,1.0619047619047617,1.1690476190476191,1.2418604651162792,1.3,1.2186046511627908,1.0891304347826087,1.226,4.799999999999997,1.7000000000000028,1.8000000000000007,1.2999999999999972,0.8999999999999986,0.7000000000000028,1.0,1.8999999999999986,1.5,0.7000000000000028,1.6999999999999993,2.0,1.8000000000000007,0.9000000000000021,22.358229352347,19.521060606060608,17.930374149659865,16.60480769230769,15.829807692307694,14.971047008547007,13.336965811965811,11.952291666666666,11.658958333333334,11.538854166666667,12.1503125,12.760104166666668,13.249687499999999,13.680104166666666,13.304791666666668,13.081666666666667,13.039375000000001,12.712604166666667,12.149479166666667,11.439791666666668,11.669062499999999,12.090208333333333,10.348749999999999,10.583437499999999,9.020104166666666,8.073854166666667,53.280625,61.35155368338558,68.11430638227513,70.30788617886179,69.25640707671957,69.3027648378192,69.14086625180376,66.67799083184258,64.15130813953488,63.468296335447505,67.46493972102571,68.5019837962963,64.77307692307691,75.35625,84.39479166666668,81.9875,81.20937500000001,80.10520833333334,81.85729166666667,85.93645833333333,86.67395833333335,88.16354166666667,84.94583333333334,87.89895833333334,84.30729166666667,86.409375,32.878604994039776,33.37005916305916,32.79208959899749,32.05393518518518,31.241517857142856,30.531919642857144,29.718030753968254,29.17328003875969,28.829142441860466,28.473982558139532,28.283659420289858,28.208697474747474,32.121153846153845,30.438541666666666,29.120833333333334,29.917708333333334,30.089583333333334,30.266666666666666,29.979166666666668,29.042708333333334,28.496875,28.559375,29.365624999999998,29.11145833333333,30.090625,29.753125,33.47496343481398,33.7861948051948,33.184625626566415,32.44039351851852,31.670684523809523,30.998561507936508,30.210193452380953,29.732630813953488,29.39437984496124,29.08173449612403,28.78280924230867,28.62149903198653,32.34423076923077,30.62708333333333,29.269791666666666,30.09166666666667,30.233333333333334,30.436458333333334,30.123958333333334,29.15625,28.65416666666667,28.648958333333336,29.56041666666667,29.270833333333332,30.270833333333332,29.91979166666667,33.99838882811029,34.28548128803563,33.63489583333333,32.93015046296296,32.20141369047619,31.539186507936506,30.840625000000003,30.440431201550386,30.141351744186046,29.782727713178293,29.434538122934146,29.200000925925924,32.71346153846154,30.851041666666664,29.41979166666667,30.260416666666668,30.407291666666666,30.608333333333334,30.290625000000002,29.323958333333334,28.815625,28.771874999999998,29.764583333333334,29.49791666666667,30.464583333333334,30.115624999999998,1.1197838340705177,0.9154221249764725,0.8428062343358391,0.8762152777777781,0.9598958333333336,1.0072668650793648,1.1225942460317462,1.267151162790698,1.3122093023255814,1.30874515503876,1.150878702644292,0.9913034511784515,0.592307692307692,0.41249999999999787,0.298958333333335,0.3427083333333343,0.31770833333333215,0.34166666666666856,0.3114583333333343,0.28125,0.3187500000000014,0.21249999999999858,0.3989583333333364,0.3864583333333371,0.3739583333333343,0.36249999999999716,0.3714438390516813,0.4816490912535783,0.6529294811069251,0.6611954067192782,0.6325536965688037,0.6372500393474392,0.5198187239626386,0.48876715497561524,0.5013170027935087,0.5228732292949896,0.5095668421683854,0.5190447034725277,0.30720514318611325,0.29402635493410095,0.41781001983390753,0.4143041092787745,0.410487382867068,0.4518544207316357,0.5241227376266184,0.5792931141941694,0.5522063542181399,0.69924259929842,0.6130461000881853,0.7579398876321852,0.6642683912845183,0.7166569766786758,0.0,0.66,0.86,1.06,1.16,1.36,1.58,1.93,2.3,2.13,2.56,3.13,3.44,3.6,3.89,4.1,4.67,5.15,5.26,5.62,5.38,5.91,6.25,6.48,6.57,6.8,0.0,330.0,430.0,530.0,580.0,680.0,790.0,965.0,1150.0,1065.0,1280.0,1565.0,1720.0,1800.0,1945.0,2050.0,2335.0,2575.0,2630.0,2810.0,2690.0,2955.0,3125.0,3240.0,3285.0,3400.0,9,summer
