GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,31.3        ,32.8        ,34.6        ,
0        ,32.4        ,35.1        ,36.1        ,
1        ,33.2        ,34.0        ,35.7        ,
2        ,32.1        ,32.6        ,34.5        ,
3        ,31.1        ,31.1        ,33.2        ,
4        ,30.4        ,31.3        ,32.6        ,
5        ,29.5        ,29.8        ,32.1        ,
6        ,28.9        ,29.1        ,32.8        ,
7        ,28.5        ,28.6        ,30.8        ,
8        ,28.2        ,28.8        ,32.4        ,
9        ,27.9        ,28.6        ,32.4        ,
10       ,27.6        ,28.7        ,32.4        ,
11       ,27.3        ,27.8        ,30.0        ,
12       ,26.4        ,27.4        ,28.6        ,
13       ,25.8        ,26.9        ,28.1        ,
14       ,25.4        ,25.8        ,28.9        ,
15       ,25.0        ,26.1        ,29.1        ,
16       ,25.0        ,25.9        ,28.6        ,
17       ,25.0        ,25.7        ,27.2        ,
18       ,24.1        ,24.2        ,26.6        ,
19       ,23.3        ,24.9        ,27.2        ,
20       ,23.4        ,24.0        ,27.4        ,
21       ,23.1        ,24.1        ,28.0        ,
22       ,23.1        ,24.2        ,28.9        ,
23       ,23.2        ,24.0        ,28.4        ,
24       ,23.5        ,24.4        ,26.9        ,
25       ,23.0        ,23.5        ,27.8        ,
26       ,22.3        ,23.3        ,28.0        ,
27       ,23.0        ,23.9        ,27.2        ,
28       ,22.7        ,23.8        ,25.0        ,
29       ,22.0        ,22.0        ,29.8        ,
30       ,19.2        ,19.8        ,23.1        ,
31       ,19.1        ,20.5        ,23.0        ,
32       ,19.3        ,19.6        ,22.0        ,
33       ,17.7        ,18.0        ,20.9        ,
34       ,16.1        ,16.1        ,21.6        ,
35       ,15.8        ,17.1        ,22.8        ,
36       ,16.7        ,17.9        ,24.1        ,
37       ,17.5        ,19.2        ,20.7        ,
38       ,17.4        ,18.1        ,22.1        ,
