GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,50          ,56          ,58          ,
0        ,50          ,57          ,60          ,
1        ,51          ,60          ,62          ,
2        ,41          ,47          ,62          ,
3        ,45          ,72          ,77          ,
4        ,59          ,73          ,78          ,
5        ,59          ,78          ,82          ,
6        ,64          ,87          ,88          ,
7        ,76          ,88          ,92          ,
8        ,71          ,91          ,96          ,
9        ,67          ,89          ,92          ,
10       ,71          ,93          ,94          ,
11       ,92          ,94          ,99          ,
12       ,74          ,75          ,95          ,
13       ,60          ,77          ,84          ,
14       ,60          ,77          ,87          ,
15       ,62          ,81          ,89          ,
16       ,73          ,90          ,92          ,
17       ,88          ,91          ,97          ,
18       ,87          ,89          ,97          ,
19       ,66          ,84          ,95          ,
20       ,60          ,88          ,93          ,
21       ,64          ,91          ,94          ,
22       ,59          ,91          ,96          ,
23       ,66          ,87          ,95          ,
24       ,85          ,94          ,100         ,
25       ,74          ,96          ,98          ,
26       ,77          ,97          ,99          ,
27       ,84          ,98          ,100         ,
28       ,94          ,100         ,100         ,
29       ,79          ,92          ,100         ,
30       ,82          ,83          ,97          ,
31       ,73          ,92          ,92          ,
32       ,81          ,97          ,98          ,
33       ,88          ,91          ,100         ,
34       ,63          ,93          ,98          ,
35       ,69          ,93          ,98          ,
36       ,79          ,97          ,98          ,
37       ,96          ,100         ,100         ,
38       ,91          ,100         ,100         ,
