Message,GrowthDay,Time,
更改开关   ,55       ,22:43:29,
系统锁定   ,55       ,22:49:00,
新的鸡群   ,-2       ,22:54:06,
管理员登陆  ,-1       ,07:28:01,
更改开关   ,-1       ,07:28:05,
更改开关   ,-1       ,07:28:15,
更改开关   ,-1       ,07:28:18,
更改开关   ,-1       ,07:28:23,
更改开关   ,-1       ,07:29:26,
系统锁定   ,-1       ,07:34:26,
报警测试   ,-1       ,11:10:00,
更改开关   ,-1       ,11:19:07,
更改开关   ,-1       ,11:22:00,
更改开关   ,-1       ,11:22:15,
系统锁定   ,-1       ,11:27:21,
报警测试   ,0        ,11:10:00,
管理员登陆  ,0        ,16:11:28,
普通鸡舍模式 ,0        ,16:12:05,
备用设置提醒 ,0        ,16:12:05,
系统锁定   ,0        ,16:17:06,
重置报警   ,0        ,19:16:01,
重置报警   ,1        ,02:24:26,
重置报警   ,1        ,05:13:08,
重置报警   ,1        ,05:31:09,
重置报警   ,1        ,06:06:06,
重置报警   ,1        ,06:26:06,
报警测试   ,1        ,11:10:00,
管理员登陆  ,1        ,11:38:24,
更改开关   ,1        ,11:38:26,
系统锁定   ,1        ,11:44:06,
管理员登陆  ,1        ,11:47:22,
系统锁定   ,1        ,11:52:26,
管理员登陆  ,1        ,18:19:18,
更改开关   ,1        ,18:22:04,
更改开关   ,1        ,18:25:15,
系统锁定   ,1        ,18:30:15,
报警测试   ,2        ,11:10:00,
报警测试   ,3        ,11:10:00,
管理员登陆  ,3        ,12:01:03,
系统锁定   ,3        ,12:06:13,
备用设置提醒 ,4        ,05:16:24,
报警测试   ,4        ,11:10:00,
报警测试   ,5        ,11:10:00,
报警测试   ,6        ,11:10:00,
管理员登陆  ,6        ,11:56:17,
更改开关   ,6        ,11:57:07,
更改开关   ,6        ,11:57:11,
系统锁定   ,6        ,12:05:13,
备用设置提醒 ,6        ,13:21:23,
管理员登陆  ,7        ,02:55:10,
更改开关   ,7        ,02:55:11,
系统锁定   ,7        ,03:00:11,
管理员登陆  ,7        ,03:08:29,
更改开关   ,7        ,03:09:13,
系统锁定   ,7        ,03:14:22,
报警测试   ,7        ,11:10:00,
管理员登陆  ,7        ,15:55:10,
系统锁定   ,7        ,16:00:15,
报警测试   ,8        ,11:10:00,
管理员登陆  ,8        ,15:06:05,
系统锁定   ,8        ,15:11:20,
管理员登陆  ,9        ,08:20:11,
系统锁定   ,9        ,08:25:16,
报警测试   ,9        ,11:10:00,
系统锁定   ,9        ,12:03:29,
访客登陆   ,10       ,09:58:17,
系统锁定   ,10       ,10:03:21,
报警测试   ,10       ,11:10:00,
管理员登陆  ,11       ,09:03:26,
系统锁定   ,11       ,09:09:03,
报警测试   ,11       ,11:10:00,
备用设置提醒 ,11       ,19:04:24,
系统锁定   ,12       ,09:11:23,
报警测试   ,12       ,11:10:00,
管理员登陆  ,12       ,15:16:23,
系统锁定   ,12       ,15:27:21,
管理员登陆  ,13       ,09:29:12,
