GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,不详          ,不详          ,不详          ,
-1       ,不详          ,不详          ,不详          ,
0        ,29          ,45          ,74          ,
1        ,39          ,53          ,55          ,
2        ,47          ,60          ,62          ,
3        ,55          ,59          ,65          ,
4        ,56          ,66          ,69          ,
5        ,59          ,68          ,71          ,
6        ,61          ,69          ,72          ,
7        ,57          ,66          ,71          ,
8        ,55          ,61          ,74          ,
9        ,55          ,65          ,74          ,
10       ,58          ,65          ,76          ,
11       ,62          ,66          ,78          ,
12       ,61          ,71          ,80          ,
13       ,66          ,71          ,81          ,
14       ,66          ,74          ,82          ,
15       ,69          ,73          ,82          ,
16       ,66          ,68          ,81          ,
17       ,64          ,69          ,82          ,
18       ,63          ,65          ,79          ,
19       ,60          ,64          ,78          ,
20       ,55          ,70          ,78          ,
21       ,64          ,67          ,81          ,
22       ,64          ,68          ,79          ,
23       ,61          ,67          ,79          ,
24       ,63          ,74          ,79          ,
25       ,59          ,67          ,79          ,
26       ,58          ,67          ,77          ,
27       ,63          ,65          ,80          ,
28       ,56          ,62          ,76          ,
29       ,47          ,61          ,75          ,
30       ,57          ,65          ,74          ,
31       ,52          ,60          ,75          ,
32       ,57          ,63          ,75          ,
33       ,58          ,61          ,75          ,
34       ,60          ,64          ,74          ,
35       ,62          ,68          ,75          ,
36       ,64          ,68          ,78          ,
37       ,43          ,71          ,74          ,
38       ,51          ,63          ,79          ,
39       ,49          ,55          ,78          ,
40       ,55          ,63          ,66          ,
41       ,99          ,100         ,100         ,
42       ,99          ,100         ,100         ,
