Message,GrowthDay,Time,
报警测试   ,36       ,11:00:00,
备用设置提醒 ,36       ,14:04:24,
管理员登陆  ,36       ,14:27:25,
更改开关   ,36       ,14:28:00,
系统锁定   ,36       ,14:33:00,
管理员登陆  ,36       ,15:10:26,
更改开关   ,36       ,15:10:29,
系统锁定   ,36       ,15:15:29,
系统锁定   ,36       ,16:07:20,
管理员登陆  ,36       ,16:47:03,
系统锁定   ,36       ,16:52:11,
管理员登陆  ,37       ,06:29:26,
系统锁定   ,37       ,06:35:10,
报警测试   ,37       ,11:00:00,
管理员登陆  ,38       ,05:25:15,
空鸡舍模式  ,38       ,05:25:21,
更改开关   ,38       ,05:26:10,
更改开关   ,38       ,05:26:18,
更改开关   ,38       ,05:26:23,
系统锁定   ,38       ,05:31:29,
报警测试   ,38       ,11:00:00,
报警测试   ,39       ,11:00:00,
电源关闭   ,40       ,06:25:22,
电源开启   ,40       ,09:13:03,
报警测试   ,41       ,11:00:00,
报警测试   ,42       ,11:00:00,
系统锁定   ,43       ,09:59:07,
报警测试   ,43       ,11:00:00,
报警测试   ,44       ,11:00:00,
系统锁定   ,44       ,15:39:16,
报警测试   ,45       ,11:00:00,
报警测试   ,46       ,11:00:00,
报警测试   ,47       ,11:00:00,
报警测试   ,48       ,11:00:00,
报警测试   ,49       ,11:00:00,
报警测试   ,50       ,11:00:00,
报警测试   ,51       ,11:00:00,
报警测试   ,52       ,11:00:00,
报警测试   ,53       ,11:00:00,
报警测试   ,54       ,11:00:00,
新的鸡群   ,-2       ,09:40:09,
系统锁定   ,-2       ,10:39:11,
报警测试   ,-2       ,11:00:00,
管理员登陆  ,-2       ,16:39:20,
更改开关   ,-2       ,16:39:29,
系统锁定   ,-2       ,16:45:00,
电源关闭   ,-1       ,10:26:22,
电源开启   ,-1       ,10:27:03,
报警测试   ,-1       ,11:00:00,
管理员登陆  ,-1       ,12:58:27,
更改开关   ,-1       ,12:59:02,
更改开关   ,-1       ,12:59:18,
更改开关   ,-1       ,13:00:02,
系统锁定   ,-1       ,13:05:03,
报警测试   ,0        ,11:00:00,
普通鸡舍模式 ,0        ,18:51:29,
备用设置提醒 ,0        ,18:51:29,
报警测试   ,1        ,11:00:00,
报警测试   ,2        ,11:00:00,
管理员登陆  ,2        ,16:11:02,
系统锁定   ,2        ,16:16:08,
管理员登陆  ,2        ,16:22:18,
系统锁定   ,2        ,16:27:25,
管理员登陆  ,2        ,16:34:02,
系统锁定   ,2        ,16:39:07,
备用设置提醒 ,2        ,16:43:26,
报警测试   ,3        ,11:00:00,
报警测试   ,4        ,11:00:00,
备用设置提醒 ,4        ,13:34:18,
重置报警   ,5        ,07:33:19,
重置报警   ,5        ,07:35:14,
重置报警   ,5        ,07:40:17,
报警测试   ,5        ,11:00:00,
管理员登陆  ,5        ,14:24:13,
系统锁定   ,5        ,14:29:18,
系统锁定   ,5        ,16:17:10,
报警测试   ,6        ,11:00:00,
管理员登陆  ,6        ,15:04:00,
系统锁定   ,6        ,15:10:10,
管理员登陆  ,6        ,16:38:23,
系统锁定   ,6        ,16:44:13,
备用设置提醒 ,6        ,20:17:25,
报警测试   ,7        ,11:00:00,
管理员登陆  ,7        ,15:57:15,
系统锁定   ,7        ,16:03:28,
报警测试   ,8        ,11:00:00,
管理员登陆  ,8        ,19:32:28,
系统锁定   ,8        ,19:38:01,
