GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,25.1        ,25.7        ,30.5        ,
-1       ,25.5        ,33.4        ,35.6        ,
0        ,32.2        ,33.2        ,34.3        ,
1        ,32.6        ,32.7        ,34.5        ,
2        ,31.7        ,32.0        ,33.8        ,
3        ,30.9        ,32.2        ,33.1        ,
4        ,30.6        ,31.8        ,32.6        ,
5        ,30.0        ,30.2        ,32.3        ,
6        ,29.5        ,29.7        ,31.7        ,
7        ,29.1        ,29.2        ,30.7        ,
8        ,28.7        ,29.1        ,30.3        ,
9        ,28.0        ,28.5        ,30.1        ,
10       ,27.6        ,28.4        ,30.0        ,
11       ,27.5        ,27.7        ,29.4        ,
12       ,27.4        ,27.5        ,30.4        ,
13       ,27.1        ,27.5        ,29.9        ,
14       ,27.0        ,27.3        ,29.4        ,
15       ,26.2        ,26.5        ,29.6        ,
16       ,26.0        ,26.1        ,29.3        ,
17       ,25.3        ,25.3        ,28.4        ,
18       ,24.6        ,26.7        ,27.3        ,
19       ,25.1        ,25.1        ,30.3        ,
20       ,23.2        ,23.7        ,25.8        ,
21       ,23.1        ,23.6        ,25.9        ,
22       ,23.1        ,23.7        ,24.9        ,
23       ,21.7        ,22.1        ,25.2        ,
24       ,21.4        ,21.6        ,25.0        ,
25       ,21.3        ,22.5        ,26.1        ,
26       ,21.9        ,22.9        ,27.7        ,
27       ,22.6        ,23.8        ,25.4        ,
28       ,22.1        ,22.1        ,24.9        ,
29       ,19.8        ,20.3        ,25.6        ,
30       ,19.9        ,20.6        ,25.9        ,
31       ,20.2        ,21.1        ,25.9        ,
32       ,20.9        ,22.5        ,26.6        ,
33       ,21.0        ,21.3        ,24.6        ,
34       ,19.2        ,19.5        ,26.1        ,
35       ,19.0        ,19.3        ,26.7        ,
36       ,12.3        ,13.2        ,20.1        ,
37       ,10.2        ,17.8        ,17.8        ,
38       ,12.1        ,26.7        ,26.8        ,
