GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,32.4        ,33.1        ,35.2        ,
0        ,32.3        ,32.9        ,37.3        ,
1        ,32.5        ,33.0        ,37.2        ,
2        ,31.8        ,32.1        ,37.0        ,
3        ,31.0        ,31.1        ,37.3        ,
4        ,30.3        ,30.7        ,35.5        ,
5        ,30.0        ,30.4        ,35.1        ,
6        ,29.3        ,29.5        ,33.9        ,
7        ,29.1        ,30.3        ,35.6        ,
8        ,29.7        ,30.7        ,35.7        ,
9        ,29.4        ,29.7        ,35.8        ,
10       ,28.9        ,29.4        ,35.6        ,
11       ,28.5        ,28.5        ,35.4        ,
12       ,28.2        ,28.7        ,32.1        ,
13       ,28.3        ,28.7        ,33.7        ,
14       ,28.2        ,28.8        ,33.8        ,
15       ,28.0        ,28.7        ,33.9        ,
16       ,28.1        ,28.9        ,33.9        ,
17       ,27.5        ,27.5        ,32.6        ,
18       ,27.0        ,28.2        ,32.1        ,
19       ,27.5        ,27.8        ,30.9        ,
20       ,27.1        ,28.8        ,33.4        ,
21       ,27.1        ,28.0        ,33.5        ,
22       ,27.6        ,29.9        ,33.5        ,
23       ,28.4        ,28.6        ,33.1        ,
24       ,27.5        ,29.8        ,33.5        ,
25       ,25.4        ,25.6        ,30.4        ,
26       ,25.5        ,27.3        ,31.7        ,
27       ,26.5        ,27.9        ,32.5        ,
28       ,26.6        ,28.9        ,32.6        ,
29       ,27.6        ,28.9        ,32.0        ,
30       ,27.1        ,29.8        ,32.2        ,
31       ,25.2        ,25.2        ,29.9        ,
32       ,24.0        ,25.3        ,30.3        ,
33       ,24.4        ,28.3        ,30.3        ,
34       ,26.8        ,28.4        ,30.0        ,
35       ,26.3        ,26.4        ,28.7        ,
36       ,25.6        ,27.1        ,28.8        ,
37       ,26.2        ,26.6        ,28.3        ,
38       ,25.8        ,27.7        ,28.4        ,
39       ,26.5        ,26.5        ,35.3        ,
40       ,24.9        ,26.0        ,26.5        ,
