GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,64          ,70          ,71          ,
0        ,59          ,75          ,76          ,
1        ,59          ,77          ,77          ,
2        ,59          ,72          ,79          ,
3        ,53          ,70          ,77          ,
4        ,67          ,77          ,82          ,
5        ,69          ,82          ,82          ,
6        ,72          ,80          ,83          ,
7        ,60          ,80          ,82          ,
8        ,61          ,76          ,81          ,
9        ,47          ,69          ,78          ,
10       ,47          ,73          ,75          ,
11       ,54          ,79          ,80          ,
12       ,68          ,82          ,83          ,
13       ,64          ,82          ,84          ,
14       ,62          ,83          ,85          ,
15       ,62          ,83          ,85          ,
16       ,62          ,81          ,85          ,
17       ,70          ,85          ,85          ,
18       ,72          ,85          ,86          ,
19       ,75          ,85          ,86          ,
20       ,67          ,85          ,86          ,
21       ,72          ,84          ,88          ,
22       ,68          ,83          ,85          ,
23       ,64          ,86          ,87          ,
24       ,70          ,84          ,87          ,
25       ,79          ,86          ,91          ,
26       ,73          ,87          ,88          ,
27       ,72          ,87          ,88          ,
28       ,73          ,84          ,88          ,
29       ,79          ,85          ,88          ,
30       ,74          ,89          ,90          ,
31       ,81          ,82          ,90          ,
32       ,56          ,83          ,84          ,
33       ,75          ,87          ,87          ,
34       ,84          ,89          ,91          ,
35       ,84          ,88          ,89          ,
36       ,87          ,91          ,92          ,
37       ,87          ,89          ,92          ,
38       ,88          ,88          ,97          ,
39       ,65          ,86          ,89          ,
40       ,86          ,91          ,93          ,
