GrowthDay,MinimumValue,AverageValue,MaximumValue,
0        ,67          ,76          ,79          ,
1        ,61          ,72          ,76          ,
2        ,57          ,72          ,75          ,
3        ,67          ,74          ,77          ,
4        ,70          ,80          ,80          ,
5        ,71          ,78          ,81          ,
6        ,61          ,77          ,79          ,
7        ,61          ,73          ,78          ,
8        ,52          ,68          ,76          ,
9        ,51          ,71          ,74          ,
10       ,60          ,78          ,78          ,
11       ,69          ,80          ,81          ,
12       ,64          ,79          ,83          ,
13       ,64          ,80          ,82          ,
14       ,64          ,81          ,83          ,
15       ,65          ,79          ,83          ,
16       ,71          ,85          ,85          ,
17       ,72          ,85          ,85          ,
18       ,74          ,85          ,86          ,
19       ,71          ,86          ,87          ,
20       ,75          ,85          ,88          ,
21       ,73          ,83          ,85          ,
22       ,70          ,85          ,88          ,
23       ,73          ,83          ,89          ,
24       ,77          ,83          ,87          ,
25       ,72          ,86          ,87          ,
26       ,73          ,86          ,87          ,
27       ,71          ,83          ,88          ,
28       ,77          ,84          ,88          ,
29       ,73          ,88          ,90          ,
30       ,78          ,82          ,89          ,
31       ,56          ,80          ,83          ,
32       ,73          ,86          ,86          ,
33       ,83          ,88          ,90          ,
34       ,81          ,86          ,88          ,
35       ,82          ,91          ,91          ,
36       ,84          ,92          ,93          ,
37       ,88          ,92          ,94          ,
38       ,87          ,91          ,94          ,
39       ,91          ,92          ,95          ,
40       ,92          ,92          ,94          ,
