GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,14.2        ,31.8        ,32.0        ,
-1       ,29.9        ,33.0        ,33.3        ,
0        ,26.8        ,33.0        ,34.5        ,
1        ,32.7        ,33.7        ,34.9        ,
2        ,33.0        ,33.1        ,34.2        ,
3        ,32.1        ,32.7        ,33.7        ,
4        ,31.0        ,32.2        ,33.3        ,
5        ,30.7        ,31.4        ,32.4        ,
6        ,30.4        ,31.5        ,31.8        ,
7        ,29.8        ,31.1        ,31.7        ,
8        ,29.6        ,30.5        ,31.2        ,
9        ,29.4        ,30.2        ,31.0        ,
10       ,28.5        ,30.0        ,30.9        ,
11       ,28.4        ,29.5        ,31.0        ,
12       ,28.2        ,29.5        ,30.2        ,
13       ,27.9        ,28.6        ,30.1        ,
14       ,27.7        ,28.2        ,29.5        ,
15       ,27.2        ,27.9        ,29.4        ,
16       ,26.6        ,27.2        ,28.7        ,
17       ,26.6        ,27.1        ,28.5        ,
18       ,26.1        ,26.5        ,28.6        ,
19       ,25.8        ,26.2        ,28.1        ,
20       ,25.2        ,25.3        ,27.9        ,
21       ,25.1        ,25.9        ,27.5        ,
22       ,24.3        ,25.2        ,27.8        ,
23       ,24.4        ,24.9        ,27.4        ,
24       ,24.2        ,24.9        ,27.3        ,
25       ,24.3        ,24.8        ,27.0        ,
26       ,24.0        ,24.4        ,26.9        ,
27       ,23.5        ,24.2        ,26.4        ,
28       ,23.1        ,24.2        ,26.1        ,
29       ,23.1        ,24.2        ,25.8        ,
30       ,23.0        ,24.0        ,25.6        ,
31       ,22.5        ,22.8        ,25.7        ,
32       ,22.1        ,22.7        ,24.3        ,
33       ,21.8        ,22.3        ,24.9        ,
34       ,21.5        ,22.2        ,24.2        ,
35       ,21.0        ,21.8        ,23.7        ,
36       ,20.6        ,21.4        ,23.2        ,
37       ,11.3        ,13.1        ,22.2        ,
38       ,2.4         ,2.4         ,13.4        ,
39       ,0.4         ,3.6         ,8.0         ,
40       ,3.3         ,12.5        ,13.3        ,
41       ,9.3         ,12.9        ,13.4        ,
42       ,12.7        ,13.3        ,15.0        ,
43       ,11.9        ,15.7        ,16.1        ,
44       ,14.8        ,20.8        ,21.3        ,
