Message,GrowthDay,Time,
系统锁定   ,6        ,13:14:28,
管理员登陆  ,6        ,19:13:06,
更改开关   ,6        ,19:13:08,
系统锁定   ,6        ,19:18:18,
备用设置提醒 ,7        ,09:56:07,
管理员登陆  ,7        ,10:08:13,
更改开关   ,7        ,10:08:16,
系统锁定   ,7        ,10:13:16,
管理员登陆  ,7        ,10:48:11,
系统锁定   ,7        ,10:53:19,
报警测试   ,7        ,11:00:00,
管理员登陆  ,7        ,20:54:12,
更改开关   ,7        ,20:54:14,
系统锁定   ,7        ,21:00:20,
管理员登陆  ,8        ,06:37:23,
系统锁定   ,8        ,06:43:05,
管理员登陆  ,8        ,09:31:16,
更改开关   ,8        ,09:31:18,
系统锁定   ,8        ,09:36:18,
报警测试   ,8        ,11:00:00,
管理员登陆  ,8        ,20:46:27,
访客登陆   ,18       ,07:38:00,
系统锁定   ,18       ,07:43:13,
报警测试   ,18       ,11:00:00,
管理员登陆  ,18       ,13:20:02,
更改开关   ,18       ,13:20:09,
系统锁定   ,18       ,13:25:15,
管理员登陆  ,18       ,15:30:08,
更改开关   ,18       ,15:30:11,
系统锁定   ,18       ,15:35:23,
访客登陆   ,19       ,10:20:19,
系统锁定   ,19       ,10:25:25,
报警测试   ,19       ,11:00:00,
管理员登陆  ,19       ,12:58:23,
系统锁定   ,19       ,13:04:08,
管理员登陆  ,19       ,13:29:12,
更改开关   ,19       ,13:29:14,
系统锁定   ,19       ,13:34:14,
重置报警   ,19       ,14:35:04,
系统锁定   ,19       ,16:24:25,
管理员登陆  ,19       ,18:33:25,
更改开关   ,19       ,18:33:28,
系统锁定   ,25       ,17:57:19,
访客登陆   ,26       ,07:25:02,
系统锁定   ,26       ,07:30:10,
报警测试   ,26       ,11:00:00,
管理员登陆  ,26       ,14:43:11,
系统锁定   ,26       ,14:52:04,
访客登陆   ,27       ,07:31:15,
系统锁定   ,27       ,07:36:20,
报警测试   ,27       ,11:00:00,
报警测试   ,28       ,11:00:00,
系统锁定   ,29       ,02:57:15,
备用设置提醒 ,29       ,06:14:12,
访客登陆   ,29       ,08:18:22,
系统锁定   ,29       ,08:23:28,
报警测试   ,29       ,11:00:00,
管理员登陆  ,29       ,11:40:26,
更改开关   ,29       ,11:42:01,
系统锁定   ,29       ,11:47:01,
更改开关   ,29       ,11:55:01,
系统锁定   ,29       ,12:01:12,
管理员登陆  ,30       ,01:34:22,
系统锁定   ,21       ,09:02:01,
重置报警   ,21       ,09:02:05,
报警测试   ,21       ,11:00:00,
管理员登陆  ,21       ,14:22:28,
系统锁定   ,21       ,14:28:09,
报警测试   ,22       ,11:00:00,
管理员登陆  ,22       ,14:59:00,
系统锁定   ,22       ,15:04:12,
报警测试   ,23       ,11:00:00,
管理员登陆  ,23       ,12:28:29,
系统锁定   ,23       ,12:35:02,
管理员登陆  ,23       ,12:43:22,
系统锁定   ,23       ,12:49:00,
报警测试   ,24       ,11:00:00,
管理员登陆  ,24       ,16:04:07,
系统锁定   ,24       ,16:09:23,
管理员登陆  ,24       ,18:10:10,
系统锁定   ,24       ,18:15:14,
报警测试   ,25       ,11:00:00,
管理员登陆  ,25       ,17:18:06,
系统锁定   ,25       ,17:23:21,
备用设置提醒 ,21       ,10:55:06,
报警测试   ,21       ,11:00:00,
系统锁定   ,21       ,11:00:06,
管理员登陆  ,21       ,18:21:14,
更改开关   ,21       ,18:21:16,
更改开关   ,21       ,18:21:24,
系统锁定   ,21       ,18:27:15,
报警测试   ,22       ,11:00:00,
报警测试   ,23       ,11:00:00,
管理员登陆  ,23       ,19:22:25,
系统锁定   ,23       ,19:28:02,
管理员登陆  ,23       ,20:26:24,
系统锁定   ,23       ,20:31:27,
报警测试   ,24       ,11:00:00,
隧道通风   ,24       ,13:00:29,
最小通风   ,24       ,18:31:25,
管理员登陆  ,25       ,01:31:23,
更改开关   ,25       ,01:31:28,
更改开关   ,25       ,01:32:03,
系统锁定   ,25       ,01:37:04,
隧道通风   ,25       ,09:50:08,
隧道通风   ,33       ,10:18:23,
报警测试   ,33       ,11:00:00,
备用设置提醒 ,33       ,15:44:19,
最小通风   ,33       ,21:00:03,
隧道通风   ,34       ,08:21:02,
报警测试   ,34       ,11:00:00,
重置报警   ,34       ,17:20:06,
管理员登陆  ,34       ,23:41:04,
系统锁定   ,34       ,23:46:23,
最小通风   ,35       ,01:17:05,
访客登陆   ,35       ,07:16:09,
系统锁定   ,35       ,07:21:14,
隧道通风   ,35       ,08:11:10,
备用设置提醒 ,35       ,10:33:18,
报警测试   ,35       ,11:00:00,
最小通风   ,36       ,00:03:00,
隧道通风   ,36       ,07:24:10,
报警测试   ,36       ,11:00:00,
备用设置提醒 ,37       ,00:57:18,
管理员登陆  ,37       ,10:42:01,
空鸡舍模式  ,37       ,10:42:16,
电源开启   ,53       ,07:50:16,
电源关闭   ,53       ,07:50:16,
电源开启   ,53       ,07:51:04,
电源关闭   ,53       ,07:51:04,
电源开启   ,53       ,07:55:17,
电源关闭   ,53       ,08:16:23,
电源开启   ,53       ,08:28:21,
电源关闭   ,53       ,08:49:27,
电源开启   ,53       ,09:59:15,
报警测试   ,53       ,11:00:00,
报警测试   ,54       ,11:00:00,
新的鸡群   ,-2       ,18:02:15,
管理员登陆  ,-2       ,18:08:17,
更改开关   ,-2       ,18:08:23,
系统锁定   ,-2       ,18:13:26,
报警测试   ,-1       ,11:00:00,
更改的日龄  ,55       ,13:43:13,
普通鸡舍模式 ,55       ,13:43:13,
备用设置提醒 ,55       ,13:43:13,
空鸡舍模式  ,55       ,13:44:26,
重置报警   ,55       ,13:44:26,
管理员登陆  ,0        ,16:30:28,
系统锁定   ,0        ,16:36:03,
管理员登陆  ,0        ,16:41:00,
重置报警   ,0        ,16:41:07,
系统锁定   ,0        ,16:46:09,
报警测试   ,1        ,11:00:00,
报警测试   ,2        ,11:00:00,
备用设置提醒 ,2        ,16:43:26,
报警测试   ,3        ,11:00:00,
报警测试   ,4        ,11:00:00,
备用设置提醒 ,5        ,06:26:22,
访客登陆   ,5        ,07:21:03,
系统锁定   ,5        ,07:27:04,
报警测试   ,5        ,11:00:00,
报警测试   ,6        ,11:00:00,
报警测试   ,7        ,11:00:00,
备用设置提醒 ,8        ,02:02:12,
报警测试   ,8        ,11:00:00,
管理员登陆  ,8        ,13:38:15,
系统锁定   ,8        ,13:44:05,
管理员登陆  ,8        ,13:54:19,
更改开关   ,55       ,07:32:27,
新的鸡群   ,0        ,07:33:11,
更改的日龄  ,0        ,07:33:12,
系统锁定   ,0        ,07:38:12,
报警测试   ,0        ,11:00:00,
管理员登陆  ,0        ,14:18:22,
系统锁定   ,0        ,14:24:05,
普通鸡舍模式 ,0        ,15:24:17,
备用设置提醒 ,0        ,15:24:17,
更改开关   ,0        ,19:20:04,
系统锁定   ,0        ,19:25:04,
报警测试   ,1        ,11:00:00,
管理员登陆  ,3        ,00:26:17,
系统锁定   ,3        ,00:31:26,
管理员登陆  ,3        ,05:25:12,
重置报警   ,3        ,05:25:14,
系统锁定   ,3        ,05:30:16,
管理员登陆  ,3        ,09:22:19,
系统锁定   ,3        ,09:28:08,
备用设置提醒 ,3        ,10:57:17,
报警测试   ,3        ,11:00:00,
系统锁定   ,7        ,10:53:19,
报警测试   ,7        ,11:00:00,
管理员登陆  ,7        ,20:54:12,
更改开关   ,7        ,20:54:14,
系统锁定   ,7        ,21:00:20,
管理员登陆  ,8        ,06:37:23,
系统锁定   ,8        ,06:43:05,
管理员登陆  ,8        ,09:31:16,
更改开关   ,8        ,09:31:18,
系统锁定   ,8        ,09:36:18,
报警测试   ,8        ,11:00:00,
管理员登陆  ,8        ,20:46:27,
更改开关   ,8        ,20:46:28,
系统锁定   ,8        ,20:51:29,
报警测试   ,9        ,11:00:00,
管理员登陆  ,9        ,12:07:10,
更改开关   ,9        ,12:07:12,
系统锁定   ,9        ,12:13:25,
管理员登陆  ,9        ,20:03:28,
更改开关   ,9        ,20:04:00,
更改开关   ,9        ,20:04:06,
访客登陆   ,19       ,10:20:19,
系统锁定   ,19       ,10:25:25,
报警测试   ,19       ,11:00:00,
管理员登陆  ,19       ,12:58:23,
系统锁定   ,19       ,13:04:08,
管理员登陆  ,19       ,13:29:12,
更改开关   ,19       ,13:29:14,
系统锁定   ,19       ,13:34:14,
重置报警   ,19       ,14:35:04,
系统锁定   ,19       ,16:24:25,
管理员登陆  ,19       ,18:33:25,
更改开关   ,19       ,18:33:28,
更改开关   ,19       ,18:34:03,
系统锁定   ,19       ,18:39:03,
备用设置提醒 ,19       ,19:06:07,
报警测试   ,20       ,11:00:00,
