Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,EEF
"[-inf, 13.80)",30,0.11029411764705882,28,2,0.06666666666666667,1.26649316130727,0.1173641756519347,0.0137624935435987,外部-平均_MEAN_0,385.00676533614273
"[13.80, 18.55)",53,0.1948529411764706,49,4,0.07547169811320754,1.1329617686827473,0.1734328572587666,0.0205892880693893,外部-平均_MEAN_0,390.6372763143262
"[18.55, 29.55)",151,0.5551470588235294,124,27,0.17880794701986755,0.1518805312927191,0.012229341480712443,0.001527200092602,外部-平均_MEAN_0,404.481019397664
"[29.55, inf)",38,0.13970588235294118,16,22,0.5789473684210527,-1.6910178994265233,0.5517238123474555,0.061768825316748,外部-平均_MEAN_0,446.83047194274405
,272,1.0,217,55,0.20220588235294118,,0.8547501867388692,0.097647807022338,外部-平均_MEAN_0,405.5520973074085
"[-inf, 13.60)",30,0.11029411764705882,28,2,0.06666666666666667,1.26649316130727,0.1173641756519347,0.0137624935435987,外部-平均_MEAN_1,392.7916978814948
"[13.60, 18.65)",71,0.2610294117647059,68,3,0.04225352112676056,1.7483312482000084,0.4525006473137683,0.050306485002433,外部-平均_MEAN_1,381.6328665867422
"[18.65, 25.85)",95,0.3492647058823529,80,15,0.15789473684210525,0.301412265263683,0.02891638405755485,0.0036009273855724,外部-平均_MEAN_1,398.7934774828631
"[25.85, 29.65)",39,0.14338235294117646,24,15,0.38461538461538464,-0.9025605390622529,0.14633051052245152,0.017694698532395,外部-平均_MEAN_1,442.88376763703866
"[29.65, inf)",37,0.13602941176470587,17,20,0.5405405405405406,-1.5350830978057637,0.437952069378184,0.049931853106935,外部-平均_MEAN_1,439.80104607554216
,272,1.0,217,55,0.20220588235294118,,1.1830637869238934,0.13529645757093411,外部-平均_MEAN_1,405.5520973074085
"[-inf, 13.80)",42,0.15441176470588236,40,2,0.047619047619047616,1.6231681052460025,0.24017719931834444,0.0271073695839911,外部-平均_MEAN_2,384.34788139298007
"[13.80, 19.75)",71,0.2610294117647059,65,6,0.08450704225352113,1.0100636323595935,0.19236486270241776,0.0230728929501683,外部-平均_MEAN_2,389.4621020590555
"[19.75, 23.75)",52,0.19117647058823528,46,6,0.11538461538461539,0.6643177589530513,0.06835209115997881,0.0083902888106459,外部-平均_MEAN_2,393.50110011808
"[23.75, 27.25)",49,0.1801470588235294,37,12,0.24489795918367346,-0.24655290545176442,0.011754386527193456,0.0014655880821379,外部-平均_MEAN_2,417.3651074691331
"[27.25, inf)",58,0.21323529411764705,29,29,0.5,-1.3725641683079886,0.5402854179062363,0.0626882588014212,外部-平均_MEAN_2,441.42763328947103
