GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,24.9        ,29.5        ,30.4        ,
0        ,28.6        ,33.7        ,34.6        ,
1        ,32.6        ,33.3        ,34.7        ,
2        ,31.8        ,32.4        ,33.9        ,
3        ,31.1        ,31.4        ,32.8        ,
4        ,30.3        ,30.7        ,32.3        ,
5        ,29.8        ,30.4        ,32.1        ,
6        ,29.3        ,30.0        ,31.4        ,
7        ,29.1        ,29.6        ,31.0        ,
8        ,28.7        ,29.3        ,30.0        ,
9        ,28.0        ,28.1        ,29.9        ,
10       ,27.3        ,27.8        ,30.4        ,
11       ,26.9        ,28.2        ,31.8        ,
12       ,26.9        ,27.2        ,29.7        ,
13       ,26.8        ,27.3        ,30.8        ,
14       ,26.5        ,26.9        ,29.2        ,
15       ,26.4        ,26.8        ,28.7        ,
16       ,25.9        ,26.0        ,29.5        ,
17       ,25.6        ,25.7        ,29.1        ,
18       ,25.4        ,25.5        ,28.0        ,
19       ,24.3        ,26.2        ,26.9        ,
20       ,24.8        ,24.9        ,29.8        ,
21       ,23.0        ,23.5        ,25.6        ,
22       ,22.9        ,23.5        ,26.0        ,
23       ,22.8        ,23.1        ,24.3        ,
24       ,21.9        ,22.5        ,24.3        ,
25       ,21.0        ,21.4        ,25.7        ,
26       ,21.0        ,22.2        ,26.2        ,
27       ,21.5        ,22.4        ,27.6        ,
28       ,21.9        ,22.7        ,24.0        ,
29       ,21.1        ,21.9        ,25.0        ,
30       ,19.5        ,20.0        ,24.6        ,
31       ,19.1        ,19.3        ,25.5        ,
32       ,19.1        ,20.4        ,25.8        ,
33       ,20.4        ,22.1        ,25.8        ,
34       ,20.3        ,20.7        ,24.1        ,
35       ,19.1        ,19.5        ,25.8        ,
36       ,19.1        ,19.4        ,26.4        ,
37       ,14.0        ,14.0        ,21.6        ,
38       ,10.1        ,10.7        ,18.9        ,
39       ,9.0         ,15.6        ,15.7        ,
