GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,20.4        ,32.6        ,33.1        ,
0        ,31.7        ,34.2        ,34.5        ,
1        ,33.0        ,33.6        ,34.5        ,
2        ,32.2        ,32.5        ,33.8        ,
3        ,31.1        ,31.9        ,32.9        ,
4        ,30.1        ,30.3        ,32.0        ,
5        ,29.5        ,29.8        ,31.2        ,
6        ,28.8        ,29.2        ,30.5        ,
7        ,28.0        ,28.8        ,29.7        ,
8        ,27.7        ,28.0        ,29.1        ,
9        ,27.4        ,28.2        ,29.3        ,
10       ,27.0        ,27.5        ,28.9        ,
11       ,26.8        ,27.3        ,28.6        ,
12       ,26.1        ,26.7        ,28.1        ,
13       ,25.8        ,26.1        ,27.5        ,
14       ,25.2        ,25.4        ,27.2        ,
15       ,24.8        ,25.2        ,27.0        ,
16       ,24.6        ,24.8        ,27.0        ,
17       ,24.3        ,24.8        ,26.9        ,
18       ,23.7        ,24.3        ,27.0        ,
19       ,23.6        ,24.1        ,27.4        ,
20       ,23.3        ,23.8        ,25.8        ,
21       ,22.6        ,22.8        ,25.4        ,
22       ,21.9        ,22.4        ,25.0        ,
23       ,21.6        ,21.8        ,24.7        ,
24       ,21.1        ,21.3        ,24.3        ,
25       ,20.6        ,21.6        ,23.7        ,
26       ,20.7        ,21.4        ,23.3        ,
27       ,20.8        ,21.5        ,22.8        ,
28       ,19.9        ,20.3        ,22.6        ,
29       ,19.9        ,21.2        ,22.1        ,
30       ,19.5        ,19.7        ,21.9        ,
31       ,19.0        ,19.2        ,21.6        ,
32       ,18.1        ,19.5        ,21.5        ,
33       ,17.7        ,18.6        ,21.5        ,
34       ,17.4        ,19.0        ,21.7        ,
35       ,16.9        ,18.5        ,20.1        ,
36       ,16.5        ,17.3        ,19.7        ,
37       ,16.2        ,17.4        ,19.7        ,
38       ,1.6         ,2.6         ,18.9        ,
39       ,2.1         ,11.5        ,11.5        ,
40       ,10.9        ,11.1        ,11.5        ,
