GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,59          ,60          ,65          ,
0        ,39          ,41          ,66          ,
1        ,28          ,77          ,98          ,
2        ,59          ,72          ,80          ,
3        ,58          ,70          ,78          ,
4        ,64          ,73          ,80          ,
5        ,70          ,82          ,82          ,
6        ,73          ,79          ,82          ,
7        ,59          ,79          ,82          ,
8        ,58          ,75          ,82          ,
9        ,48          ,68          ,78          ,
10       ,47          ,71          ,75          ,
11       ,54          ,80          ,81          ,
12       ,70          ,81          ,83          ,
13       ,65          ,81          ,82          ,
14       ,63          ,81          ,81          ,
15       ,63          ,81          ,82          ,
16       ,63          ,80          ,81          ,
17       ,71          ,81          ,82          ,
18       ,73          ,81          ,81          ,
19       ,75          ,81          ,81          ,
20       ,67          ,82          ,82          ,
21       ,73          ,81          ,82          ,
22       ,69          ,81          ,81          ,
23       ,66          ,82          ,82          ,
24       ,71          ,81          ,82          ,
25       ,76          ,81          ,82          ,
26       ,71          ,81          ,82          ,
27       ,71          ,81          ,82          ,
28       ,74          ,81          ,82          ,
29       ,79          ,82          ,82          ,
30       ,61          ,61          ,82          ,
31       ,61          ,79          ,80          ,
32       ,56          ,79          ,80          ,
33       ,74          ,77          ,81          ,
34       ,61          ,74          ,79          ,
35       ,62          ,79          ,80          ,
36       ,46          ,59          ,79          ,
37       ,35          ,72          ,78          ,
38       ,1           ,100         ,100         ,
39       ,1           ,78          ,100         ,
40       ,1           ,1           ,100         ,
