GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,32.5        ,32.8        ,33.3        ,
0        ,31.2        ,33.3        ,34.6        ,
1        ,32.2        ,33.3        ,35.3        ,
2        ,32.7        ,32.8        ,36.9        ,
3        ,31.8        ,31.9        ,36.5        ,
4        ,30.9        ,30.9        ,35.0        ,
5        ,30.6        ,31.1        ,34.6        ,
6        ,30.2        ,30.2        ,33.5        ,
7        ,29.8        ,31.3        ,35.4        ,
8        ,30.3        ,31.3        ,35.8        ,
9        ,30.2        ,30.5        ,35.8        ,
10       ,29.6        ,30.4        ,35.6        ,
11       ,29.1        ,29.1        ,35.2        ,
12       ,28.8        ,29.1        ,32.0        ,
13       ,28.8        ,29.3        ,33.1        ,
14       ,28.8        ,29.3        ,33.4        ,
15       ,28.6        ,29.4        ,33.7        ,
16       ,28.8        ,29.4        ,33.7        ,
17       ,28.0        ,28.3        ,32.5        ,
18       ,27.9        ,28.8        ,31.9        ,
19       ,28.1        ,28.5        ,30.6        ,
20       ,27.7        ,29.3        ,33.3        ,
21       ,27.7        ,28.5        ,33.2        ,
22       ,28.2        ,30.3        ,33.2        ,
23       ,29.0        ,29.3        ,32.8        ,
24       ,28.1        ,30.3        ,33.3        ,
25       ,26.2        ,26.4        ,30.8        ,
26       ,26.2        ,28.2        ,31.6        ,
27       ,27.3        ,28.3        ,32.3        ,
28       ,27.7        ,29.5        ,32.2        ,
29       ,28.0        ,29.4        ,31.5        ,
30       ,27.3        ,30.0        ,31.5        ,
31       ,26.1        ,26.1        ,30.2        ,
32       ,25.0        ,26.3        ,30.3        ,
33       ,25.3        ,28.7        ,29.9        ,
34       ,27.5        ,29.2        ,30.1        ,
35       ,26.9        ,27.1        ,29.2        ,
36       ,26.3        ,27.9        ,28.9        ,
37       ,27.0        ,27.5        ,28.6        ,
38       ,26.7        ,34.5        ,34.6        ,
39       ,27.9        ,27.9        ,37.6        ,
40       ,26.0        ,26.7        ,27.9        ,
