GROWTH_DAY,HISTORY_TIME,TARGET_TEMP,HOUSE_TEMP_MIN,HOUSE_TEMP_AVG,HOUSE_TEMP_MAX,TEMP_1_AVG,TEMP_2_AVG,TEMP_3_AVG,TEMP_4_AVG,TEMP_5_AVG,TEMP_6_AVG,ATTIC_MIN,ATTIC_AVG,ATTIC_MAX,OUTSIDE_MIN,OUTSIDE_AVG,OUTSIDE_MAX,HUMIDITY_IN_1_MIN,HUMIDITY_IN_1_AVG,HUMIDITY_IN_1_MAX,WATER_CON,FEED_CON,LEVEL,
-1        ,21:00       ,33.6       ,32.5          ,33.0          ,33.6          ,33.4      ,32.8      ,33.1      ,33.2      ,33.1      ,32.7      ,---      ,---      ,---      ,5.7        ,5.7        ,6.1        ,46               ,46.9             ,48               ,0        ,0       ,1    ,
-1        ,22:00       ,33.5       ,32.8          ,33.1          ,33.2          ,33.8      ,32.7      ,33.1      ,33.5      ,33.1      ,32.7      ,---      ,---      ,---      ,5.3        ,5.4        ,5.8        ,47               ,47.7             ,48               ,0        ,0       ,1    ,
-1        ,23:00       ,33.5       ,32.6          ,33.0          ,33.3          ,33.6      ,32.4      ,33.0      ,33.3      ,33.0      ,32.9      ,---      ,---      ,---      ,4.7        ,5.7        ,5.9        ,47               ,47.8             ,48               ,0        ,0       ,1    ,
0         ,00:00       ,33.5       ,32.7          ,32.8          ,33.2          ,33.1      ,32.4      ,32.8      ,32.9      ,32.8      ,32.5      ,---      ,---      ,---      ,5.0        ,5.2        ,5.7        ,47               ,47               ,48               ,0        ,0       ,1    ,
0         ,01:00       ,33.5       ,32.6          ,33.1          ,33.5          ,33.2      ,32.5      ,33.2      ,33.7      ,33.1      ,32.8      ,---      ,---      ,---      ,5.1        ,5.5        ,5.8        ,46               ,46.9             ,48               ,0        ,0       ,1    ,
0         ,02:00       ,33.5       ,32.5          ,32.9          ,33.7          ,33.2      ,32.6      ,33.1      ,33.1      ,33.0      ,32.4      ,---      ,---      ,---      ,5.4        ,6.0        ,6.1        ,45               ,45               ,47               ,0        ,0       ,1    ,
0         ,03:00       ,33.4       ,32.6          ,32.8          ,33.4          ,33.2      ,32.5      ,32.7      ,33.1      ,32.9      ,32.3      ,---      ,---      ,---      ,4.8        ,4.8        ,6.0        ,45               ,45.9             ,46               ,0        ,0       ,1    ,
0         ,04:00       ,33.4       ,32.5          ,32.8          ,33.2          ,33.6      ,32.2      ,32.8      ,32.9      ,32.8      ,32.4      ,---      ,---      ,---      ,4.7        ,4.8        ,5.3        ,46               ,46               ,47               ,0        ,0       ,1    ,
0         ,05:00       ,33.4       ,32.6          ,33.0          ,33.1          ,32.9      ,32.3      ,33.1      ,33.5      ,33.4      ,32.6      ,---      ,---      ,---      ,4.2        ,4.4        ,4.9        ,46               ,46               ,47               ,0        ,0       ,1    ,
0         ,06:00       ,33.4       ,32.6          ,33.0          ,33.3          ,33.1      ,32.5      ,33.0      ,33.5      ,33.3      ,32.5      ,---      ,---      ,---      ,3.8        ,3.8        ,4.3        ,46               ,46.9             ,47               ,0        ,0       ,1    ,
0         ,07:00       ,33.3       ,32.4          ,33.2          ,33.4          ,33.6      ,32.5      ,32.8      ,33.9      ,33.5      ,32.8      ,---      ,---      ,---      ,3.4        ,4.6        ,4.8        ,46               ,47.9             ,48               ,0        ,743     ,1    ,
0         ,08:00       ,33.3       ,32.5          ,32.7          ,33.4          ,33.0      ,32.7      ,32.7      ,32.7      ,32.6      ,32.5      ,---      ,---      ,---      ,4.7        ,6.5        ,6.5        ,44               ,44               ,48               ,0        ,0       ,1    ,
0         ,09:00       ,33.3       ,32.4          ,32.8          ,33.3          ,32.8      ,32.4      ,32.8      ,33.1      ,32.9      ,32.8      ,---      ,---      ,---      ,6.5        ,8.0        ,8.1        ,43               ,43.9             ,45               ,0        ,0       ,1    ,
0         ,10:00       ,33.3       ,32.3          ,32.7          ,33.5          ,33.1      ,32.6      ,32.7      ,32.7      ,32.7      ,32.3      ,---      ,---      ,---      ,7.9        ,8.7        ,8.7        ,42               ,42               ,44               ,0        ,0       ,1    ,
0         ,11:00       ,33.3       ,32.3          ,33.4          ,33.4          ,33.3      ,32.7      ,33.0      ,34.2      ,33.6      ,33.5      ,---      ,---      ,---      ,8.7        ,9.5        ,9.7        ,40               ,40.1             ,43               ,0        ,0       ,1    ,
0         ,12:00       ,35.3       ,32.6          ,34.9          ,35.3          ,35.4      ,34.7      ,34.8      ,35.2      ,34.4      ,34.8      ,---      ,---      ,---      ,9.4        ,9.7        ,10.0       ,37               ,37               ,42               ,0        ,0       ,1    ,
0         ,13:00       ,35.2       ,34.1          ,35.1          ,35.3          ,35.3      ,34.6      ,34.9      ,35.4      ,35.2      ,34.9      ,---      ,---      ,---      ,9.7        ,10.0       ,10.4       ,35               ,35.9             ,38               ,0        ,0       ,1    ,
0         ,14:00       ,35.2       ,32.6          ,33.1          ,35.2          ,30.0      ,31.8      ,32.8      ,34.9      ,34.8      ,34.3      ,---      ,---      ,---      ,9.5        ,9.7        ,10.4       ,33               ,36.4             ,37               ,0        ,0       ,1    ,
0         ,15:00       ,35.2       ,32.7          ,34.5          ,35.0          ,31.9      ,35.0      ,35.3      ,35.8      ,35.3      ,33.9      ,---      ,---      ,---      ,9.4        ,9.6        ,10.3       ,34               ,36               ,38               ,0        ,0       ,1    ,
0         ,16:00       ,35.2       ,33.9          ,35.4          ,36.0          ,35.2      ,35.5      ,35.5      ,35.6      ,35.3      ,35.0      ,---      ,---      ,---      ,8.8        ,8.8        ,9.6        ,35               ,38               ,39               ,10       ,0       ,1    ,
0         ,17:00       ,35.1       ,34.0          ,35.2          ,35.8          ,35.3      ,35.6      ,35.2      ,35.3      ,35.2      ,34.2      ,---      ,---      ,---      ,7.4        ,7.4        ,8.8        ,38               ,41               ,42               ,20       ,0       ,2    ,
0         ,18:00       ,35.1       ,34.2          ,34.9          ,35.5          ,34.7      ,35.8      ,34.8      ,34.9      ,35.2      ,34.0      ,---      ,---      ,---      ,4.5        ,4.6        ,7.4        ,40               ,46               ,47               ,40       ,0       ,1    ,
0         ,19:00       ,35.1       ,34.2          ,34.3          ,35.3          ,34.1      ,34.7      ,34.1      ,34.3      ,34.5      ,34.0      ,---      ,---      ,---      ,4.4        ,5.3        ,5.4        ,46               ,48.1             ,49               ,30       ,0       ,1    ,
0         ,20:00       ,35.1       ,34.1          ,34.4          ,35.3          ,34.3      ,35.1      ,34.1      ,34.3      ,34.5      ,34.1      ,---      ,---      ,---      ,5.4        ,5.5        ,5.7        ,48               ,49.4             ,50               ,40       ,0       ,1    ,
0         ,21:00       ,35.1       ,34.0          ,34.3          ,35.4          ,34.0      ,35.2      ,34.2      ,34.4      ,34.4      ,33.6      ,---      ,---      ,---      ,5.2        ,5.6        ,5.9        ,49               ,50.1             ,51               ,30       ,0       ,1    ,
0         ,22:00       ,35.0       ,34.1          ,34.5          ,35.5          ,34.3      ,35.3      ,34.3      ,34.6      ,34.6      ,33.8      ,---      ,---      ,---      ,5.3        ,5.4        ,5.7        ,50               ,50.9             ,51               ,20       ,0       ,1    ,
0         ,23:00       ,35.0       ,34.0          ,35.2          ,35.3          ,35.3      ,35.8      ,35.0      ,35.3      ,35.5      ,34.1      ,---      ,---      ,---      ,4.8        ,4.8        ,5.5        ,50               ,51.1             ,52               ,30       ,0       ,1    ,
1         ,00:00       ,35.0       ,34.0          ,35.1          ,35.2          ,34.7      ,35.7      ,34.9      ,35.5      ,35.1      ,34.6      ,---      ,---      ,---      ,4.0        ,5.7        ,5.7        ,51               ,51.5             ,53               ,10       ,0       ,1    ,
1         ,01:00       ,34.8       ,33.9          ,34.6          ,35.3          ,34.5      ,34.9      ,34.6      ,34.9      ,34.8      ,33.8      ,---      ,---      ,---      ,5.7        ,6.4        ,6.5        ,49               ,49               ,52               ,20       ,0       ,2    ,
1         ,02:00       ,34.8       ,33.6          ,34.0          ,35.2          ,33.7      ,34.6      ,33.8      ,34.5      ,34.1      ,33.5      ,---      ,---      ,---      ,5.6        ,5.6        ,6.7        ,48               ,49.9             ,50               ,20       ,0       ,1    ,
1         ,03:00       ,34.7       ,33.7          ,34.9          ,35.1          ,34.3      ,35.7      ,34.7      ,35.2      ,34.8      ,34.5      ,---      ,---      ,---      ,5.5        ,5.5        ,5.7        ,49               ,49.3             ,51               ,10       ,0       ,1    ,
1         ,04:00       ,34.7       ,33.5          ,34.8          ,35.3          ,34.5      ,35.1      ,34.7      ,35.1      ,34.8      ,34.2      ,---      ,---      ,---      ,5.3        ,5.7        ,5.7        ,48               ,49.1             ,50               ,10       ,0       ,1    ,
1         ,05:00       ,34.7       ,33.5          ,34.8          ,35.1          ,34.8      ,35.1      ,34.7      ,35.0      ,34.9      ,33.9      ,---      ,---      ,---      ,5.7        ,6.0        ,6.1        ,48               ,48.8             ,50               ,10       ,0       ,1    ,
1         ,06:00       ,34.7       ,33.5          ,33.9          ,35.2          ,34.0      ,34.0      ,33.8      ,33.8      ,34.1      ,33.4      ,---      ,---      ,---      ,6.0        ,6.6        ,6.7        ,48               ,48.3             ,50               ,10       ,0       ,1    ,
1         ,07:00       ,34.6       ,33.4          ,34.4          ,35.3          ,33.7      ,35.3      ,34.2      ,35.0      ,34.2      ,34.0      ,---      ,---      ,---      ,6.5        ,6.8        ,7.0        ,47               ,48.9             ,50               ,30       ,0       ,1    ,
1         ,08:00       ,34.6       ,33.3          ,35.2          ,35.4          ,34.8      ,35.6      ,35.1      ,35.4      ,35.3      ,34.5      ,---      ,---      ,---      ,6.7        ,7.5        ,7.5        ,46               ,48               ,49               ,0        ,0       ,3    ,
1         ,09:00       ,34.6       ,33.4          ,33.7          ,35.1          ,34.1      ,33.9      ,33.8      ,33.6      ,33.7      ,33.2      ,---      ,---      ,---      ,7.5        ,8.2        ,8.3        ,47               ,48               ,50               ,10       ,0       ,1    ,
1         ,10:00       ,34.5       ,33.5          ,34.2          ,35.2          ,34.7      ,34.5      ,34.3      ,34.1      ,34.2      ,33.6      ,---      ,---      ,---      ,8.3        ,9.7        ,9.8        ,47               ,47.9             ,49               ,10       ,0       ,1    ,
1         ,11:00       ,34.5       ,33.7          ,34.4          ,34.9          ,34.6      ,34.5      ,34.4      ,34.3      ,34.6      ,33.7      ,---      ,---      ,---      ,9.8        ,10.7       ,10.7       ,47               ,47               ,50               ,20       ,0       ,1    ,
22        ,13:00       ,24.4       ,24.0          ,24.3          ,25.0          ,24.3      ,24.1      ,23.5      ,24.4      ,24.7      ,24.5      ,         ,         ,         ,           ,---        ,           ,                 ,1000             ,                 ,52       ,144     ,653  ,
780       ,01:07       ,0.0        ,0.2           ,5.5           ,0.0           ,0.2       ,286.7     ,24.3      ,23.9      ,24.3      ,24.9      ,         ,         ,         ,           ,23.7       ,           ,                 ,241              ,                 ,243      ,545     ,2501 ,
10000     ,00:20       ,8.0        ,8.1           ,7.2           ,7.3           ,7.7       ,31.0      ,47.9      ,0.1       ,5.5       ,0.0       ,         ,         ,         ,           ,0.2        ,           ,                 ,3072             ,                 ,240      ,536     ,2504 ,
2392      ,01:12       ,24.9       ,24.7          ,---           ,---           ,---       ,6.7       ,7.4       ,8.5       ,7.1       ,7.3       ,         ,         ,         ,           ,7.7        ,           ,                 ,400              ,                 ,1        ,121     ,---  ,
2432      ,01:11       ,24.4       ,25.1          ,24.0          ,23.7          ,24.1      ,24.7      ,25.0      ,25.2      ,---       ,---       ,         ,         ,         ,           ,---        ,           ,                 ,62.5             ,                 ,77       ,154     ,733  ,
0         ,00:00       ,5.5        ,0.0           ,0.2           ,-307.2        ,24.1      ,23.4      ,24.2      ,25.3      ,24.0      ,23.8      ,         ,         ,         ,           ,23.9       ,           ,                 ,244.9            ,                 ,242      ,2203    ,10000,
22        ,13:00       ,24.4       ,24.0          ,24.3          ,25.0          ,24.3      ,24.1      ,23.5      ,24.4      ,24.7      ,24.5      ,         ,         ,         ,           ,---        ,           ,                 ,1000             ,                 ,52       ,144     ,653  ,
780       ,01:07       ,0.0        ,0.2           ,5.5           ,0.0           ,0.2       ,286.7     ,24.3      ,23.9      ,24.3      ,24.9      ,         ,         ,         ,           ,23.7       ,           ,                 ,241              ,                 ,243      ,545     ,2501 ,
10000     ,00:20       ,8.0        ,8.1           ,7.2           ,7.3           ,7.7       ,31.0      ,47.9      ,0.1       ,5.5       ,0.0       ,         ,         ,         ,           ,0.2        ,           ,                 ,3072             ,                 ,240      ,536     ,2504 ,
2392      ,01:12       ,24.9       ,24.7          ,---           ,---           ,---       ,6.7       ,7.4       ,8.5       ,7.1       ,7.3       ,         ,         ,         ,           ,7.7        ,           ,                 ,400              ,                 ,1        ,121     ,---  ,
2432      ,01:11       ,24.4       ,25.1          ,24.0          ,23.7          ,24.1      ,24.7      ,25.0      ,25.2      ,---       ,---       ,         ,         ,         ,           ,---        ,           ,                 ,62.5             ,                 ,77       ,154     ,733  ,
0         ,00:00       ,5.5        ,0.0           ,0.2           ,-307.2        ,24.1      ,23.4      ,24.2      ,25.3      ,24.0      ,23.8      ,         ,         ,         ,           ,23.9       ,           ,                 ,244.9            ,                 ,242      ,2203    ,10000,
22        ,13:00       ,24.4       ,24.0          ,24.3          ,25.0          ,24.3      ,24.1      ,23.5      ,24.4      ,24.7      ,24.5      ,         ,         ,         ,           ,---        ,           ,                 ,1000             ,                 ,52       ,144     ,653  ,
780       ,01:07       ,0.0        ,0.2           ,5.5           ,0.0           ,0.2       ,286.7     ,24.3      ,23.9      ,24.3      ,24.9      ,         ,         ,         ,           ,23.7       ,           ,                 ,241              ,                 ,243      ,545     ,2501 ,
10000     ,00:20       ,8.0        ,8.1           ,7.2           ,7.3           ,7.7       ,31.0      ,47.9      ,0.1       ,5.5       ,0.0       ,         ,         ,         ,           ,0.2        ,           ,                 ,3072             ,                 ,240      ,536     ,2504 ,
2392      ,01:12       ,24.9       ,24.7          ,---           ,---           ,---       ,6.7       ,7.4       ,8.5       ,7.1       ,7.3       ,         ,         ,         ,           ,7.7        ,           ,                 ,400              ,                 ,1        ,121     ,---  ,
2432      ,01:11       ,24.4       ,25.1          ,24.0          ,23.7          ,24.1      ,24.7      ,25.0      ,25.2      ,---       ,---       ,         ,         ,         ,           ,---        ,           ,                 ,62.5             ,                 ,77       ,154     ,733  ,
0         ,00:00       ,5.5        ,0.0           ,0.2           ,-307.2        ,24.1      ,23.4      ,24.2      ,25.3      ,24.0      ,23.8      ,         ,         ,         ,           ,23.9       ,           ,                 ,244.9            ,                 ,242      ,2203    ,10000,
22        ,13:00       ,24.4       ,24.0          ,24.3          ,25.0          ,24.3      ,24.1      ,23.5      ,24.4      ,24.7      ,24.5      ,         ,         ,         ,           ,---        ,           ,                 ,1000             ,                 ,52       ,144     ,653  ,
780       ,01:07       ,0.0        ,0.2           ,5.5           ,0.0           ,0.2       ,286.7     ,24.3      ,23.9      ,24.3      ,24.9      ,         ,         ,         ,           ,23.7       ,           ,                 ,241              ,                 ,243      ,545     ,2501 ,
10000     ,00:20       ,8.0        ,8.1           ,7.2           ,7.3           ,7.7       ,31.0      ,47.9      ,0.1       ,5.5       ,0.0       ,         ,         ,         ,           ,0.2        ,           ,                 ,3072             ,                 ,240      ,536     ,2504 ,
2392      ,01:12       ,24.9       ,24.7          ,---           ,---           ,---       ,6.7       ,7.4       ,8.5       ,7.1       ,7.3       ,         ,         ,         ,           ,7.7        ,           ,                 ,400              ,                 ,1        ,121     ,---  ,
2432      ,01:11       ,24.4       ,25.1          ,24.0          ,23.7          ,24.1      ,24.7      ,25.0      ,25.2      ,---       ,---       ,         ,         ,         ,           ,---        ,           ,                 ,62.5             ,                 ,77       ,154     ,733  ,
